    Z      	  a(m)    	   a'    	  b(m) 	   b'
3.6186E-2	7.642273E-5	1.573775E-2	9.93502E-5	-2.216487E-2
3.6187E-2	7.643847E-5	1.574041E-2	9.932804E-5	-2.216331E-2
3.6188E-2	7.645421E-5	1.574305E-2	9.930588E-5	-2.216174E-2
3.6189E-2	7.646995E-5	1.57457E-2	9.928372E-5	-2.216018E-2
3.619E-2	7.64857E-5	1.574835E-2	9.926156E-5	-2.215862E-2
3.6191E-2	7.650145E-5	1.5751E-2	9.92394E-5	-2.215705E-2
3.6192E-2	7.65172E-5	1.575364E-2	9.921724E-5	-2.215549E-2
3.6193E-2	7.653296E-5	1.575628E-2	9.919509E-5	-2.215392E-2
3.6194E-2	7.654871E-5	1.575893E-2	9.917293E-5	-2.215236E-2
3.6195E-2	7.656448E-5	1.576157E-2	9.915078E-5	-2.215079E-2
3.6196E-2	7.658024E-5	1.576421E-2	9.912863E-5	-2.214922E-2
3.6197E-2	7.6596E-5	1.576685E-2	9.910648E-5	-2.214765E-2
3.6198E-2	7.661177E-5	1.576948E-2	9.908434E-5	-2.214609E-2
3.6199E-2	7.662754E-5	1.577212E-2	9.906219E-5	-2.214452E-2
3.62E-2	7.664332E-5	1.577476E-2	9.904005E-5	-2.214295E-2
3.6201E-2	7.665909E-5	1.577739E-2	9.901791E-5	-2.214138E-2
3.6202E-2	7.667487E-5	1.578002E-2	9.899577E-5	-2.21398E-2
3.6203E-2	7.669065E-5	1.578265E-2	9.897363E-5	-2.213823E-2
3.6204E-2	7.670644E-5	1.578528E-2	9.895149E-5	-2.213666E-2
3.6205E-2	7.672222E-5	1.578791E-2	9.892935E-5	-2.213509E-2
3.6206E-2	7.673801E-5	1.579054E-2	9.890722E-5	-2.213351E-2
3.6207E-2	7.67538E-5	1.579317E-2	9.888509E-5	-2.213194E-2
3.6208E-2	7.67696E-5	1.579579E-2	9.886295E-5	-2.213036E-2
3.6209E-2	7.67854E-5	1.579842E-2	9.884083E-5	-2.212879E-2
3.621E-2	7.68012E-5	1.580104E-2	9.88187E-5	-2.212721E-2
3.6211E-2	7.6817E-5	1.580366E-2	9.879657E-5	-2.212563E-2
3.6212E-2	7.68328E-5	1.580628E-2	9.877445E-5	-2.212406E-2
3.6213E-2	7.684861E-5	1.58089E-2	9.875232E-5	-2.212248E-2
3.6214E-2	7.686442E-5	1.581152E-2	9.87302E-5	-2.21209E-2
3.6215E-2	7.688023E-5	1.581414E-2	9.870808E-5	-2.211932E-2
3.6216E-2	7.689605E-5	1.581676E-2	9.868596E-5	-2.211774E-2
3.6217E-2	7.691187E-5	1.581937E-2	9.866385E-5	-2.211616E-2
3.6218E-2	7.692769E-5	1.582198E-2	9.864173E-5	-2.211458E-2
3.6219E-2	7.694351E-5	1.58246E-2	9.861962E-5	-2.211299E-2
3.622E-2	7.695934E-5	1.582721E-2	9.85975E-5	-2.211141E-2
3.6221E-2	7.697516E-5	1.582982E-2	9.857539E-5	-2.210983E-2
3.6222E-2	7.6991E-5	1.583243E-2	9.855328E-5	-2.210824E-2
3.6223E-2	7.700683E-5	1.583503E-2	9.853118E-5	-2.210666E-2
3.6224E-2	7.702267E-5	1.583764E-2	9.850907E-5	-2.210507E-2
3.6225E-2	7.703851E-5	1.584025E-2	9.848697E-5	-2.210349E-2
3.6226E-2	7.705435E-5	1.584285E-2	9.846486E-5	-2.21019E-2
3.6227E-2	7.707019E-5	1.584545E-2	9.844276E-5	-2.210031E-2
3.6228E-2	7.708604E-5	1.584806E-2	9.842066E-5	-2.209873E-2
3.6229E-2	7.710189E-5	1.585066E-2	9.839857E-5	-2.209714E-2
3.623E-2	7.711774E-5	1.585326E-2	9.837647E-5	-2.209555E-2
3.6231E-2	7.713359E-5	1.585585E-2	9.835437E-5	-2.209396E-2
3.6232E-2	7.714945E-5	1.585845E-2	9.833228E-5	-2.209237E-2
3.6233E-2	7.716531E-5	1.586105E-2	9.831019E-5	-2.209078E-2
3.6234E-2	7.718117E-5	1.586364E-2	9.82881E-5	-2.208918E-2
3.6235E-2	7.719704E-5	1.586624E-2	9.826601E-5	-2.208759E-2
3.6236E-2	7.721291E-5	1.586883E-2	9.824392E-5	-2.2086E-2
3.6237E-2	7.722878E-5	1.587142E-2	9.822184E-5	-2.20844E-2
3.6238E-2	7.724465E-5	1.587401E-2	9.819976E-5	-2.208281E-2
3.6239E-2	7.726052E-5	1.58766E-2	9.817767E-5	-2.208121E-2
3.624E-2	7.72764E-5	1.587919E-2	9.815559E-5	-2.207962E-2
3.6241E-2	7.729228E-5	1.588177E-2	9.813351E-5	-2.207802E-2
3.6242E-2	7.730816E-5	1.588436E-2	9.811144E-5	-2.207642E-2
3.6243E-2	7.732405E-5	1.588694E-2	9.808936E-5	-2.207483E-2
3.6244E-2	7.733994E-5	1.588952E-2	9.806729E-5	-2.207323E-2
3.6245E-2	7.735583E-5	1.589211E-2	9.804522E-5	-2.207163E-2
3.6246E-2	7.737172E-5	1.589469E-2	9.802314E-5	-2.207003E-2
3.6247E-2	7.738762E-5	1.589727E-2	9.800107E-5	-2.206843E-2
3.6248E-2	7.740352E-5	1.589985E-2	9.797901E-5	-2.206683E-2
3.6249E-2	7.741942E-5	1.590242E-2	9.795694E-5	-2.206522E-2
3.625E-2	7.743532E-5	1.5905E-2	9.793488E-5	-2.206362E-2
3.6251E-2	7.745123E-5	1.590757E-2	9.791281E-5	-2.206202E-2
3.6252E-2	7.746714E-5	1.591015E-2	9.789075E-5	-2.206042E-2
3.6253E-2	7.748305E-5	1.591272E-2	9.786869E-5	-2.205881E-2
3.6254E-2	7.749896E-5	1.591529E-2	9.784664E-5	-2.205721E-2
3.6255E-2	7.751488E-5	1.591786E-2	9.782458E-5	-2.20556E-2
3.6256E-2	7.75308E-5	1.592043E-2	9.780252E-5	-2.205399E-2
3.6257E-2	7.754672E-5	1.5923E-2	9.778047E-5	-2.205239E-2
3.6258E-2	7.756264E-5	1.592557E-2	9.775842E-5	-2.205078E-2
3.6259E-2	7.757857E-5	1.592813E-2	9.773637E-5	-2.204917E-2
3.626E-2	7.75945E-5	1.59307E-2	9.771432E-5	-2.204756E-2
3.6261E-2	7.761043E-5	1.593326E-2	9.769227E-5	-2.204595E-2
3.6262E-2	7.762637E-5	1.593582E-2	9.767023E-5	-2.204434E-2
3.6263E-2	7.76423E-5	1.593838E-2	9.764819E-5	-2.204273E-2
3.6264E-2	7.765824E-5	1.594094E-2	9.762614E-5	-2.204112E-2
3.6265E-2	7.767419E-5	1.59435E-2	9.76041E-5	-2.20395E-2
3.6266E-2	7.769013E-5	1.594606E-2	9.758206E-5	-2.203789E-2
3.6267E-2	7.770608E-5	1.594861E-2	9.756003E-5	-2.203628E-2
3.6268E-2	7.772203E-5	1.595117E-2	9.753799E-5	-2.203466E-2
3.6269E-2	7.773798E-5	1.595372E-2	9.751596E-5	-2.203305E-2
3.627E-2	7.775394E-5	1.595628E-2	9.749393E-5	-2.203143E-2
3.6271E-2	7.776989E-5	1.595883E-2	9.74719E-5	-2.202981E-2
3.6272E-2	7.778585E-5	1.596138E-2	9.744987E-5	-2.20282E-2
3.6273E-2	7.780182E-5	1.596393E-2	9.742784E-5	-2.202658E-2
3.6274E-2	7.781778E-5	1.596648E-2	9.740581E-5	-2.202496E-2
3.6275E-2	7.783375E-5	1.596902E-2	9.738379E-5	-2.202334E-2
3.6276E-2	7.784972E-5	1.597157E-2	9.736177E-5	-2.202172E-2
3.6277E-2	7.786569E-5	1.597412E-2	9.733975E-5	-2.20201E-2
3.6278E-2	7.788167E-5	1.597666E-2	9.731773E-5	-2.201848E-2
3.6279E-2	7.789765E-5	1.59792E-2	9.729571E-5	-2.201686E-2
3.628E-2	7.791363E-5	1.598174E-2	9.727369E-5	-2.201523E-2
3.6281E-2	7.792961E-5	1.598428E-2	9.725168E-5	-2.201361E-2
3.6282E-2	7.794559E-5	1.598682E-2	9.722967E-5	-2.201199E-2
3.6283E-2	7.796158E-5	1.598936E-2	9.720765E-5	-2.201036E-2
3.6284E-2	7.797757E-5	1.59919E-2	9.718564E-5	-2.200874E-2
3.6285E-2	7.799357E-5	1.599443E-2	9.716364E-5	-2.200711E-2
3.6286E-2	7.800956E-5	1.599697E-2	9.714163E-5	-2.200548E-2
3.6287E-2	7.802556E-5	1.59995E-2	9.711963E-5	-2.200386E-2
3.6288E-2	7.804156E-5	1.600203E-2	9.709762E-5	-2.200223E-2
3.6289E-2	7.805756E-5	1.600457E-2	9.707562E-5	-2.20006E-2
3.629E-2	7.807357E-5	1.60071E-2	9.705362E-5	-2.199897E-2
3.6291E-2	7.808958E-5	1.600963E-2	9.703162E-5	-2.199734E-2
3.6292E-2	7.810559E-5	1.601215E-2	9.700963E-5	-2.199571E-2
3.6293E-2	7.81216E-5	1.601468E-2	9.698763E-5	-2.199408E-2
3.6294E-2	7.813762E-5	1.601721E-2	9.696564E-5	-2.199244E-2
3.6295E-2	7.815364E-5	1.601973E-2	9.694365E-5	-2.199081E-2
3.6296E-2	7.816966E-5	1.602225E-2	9.692166E-5	-2.198918E-2
3.6297E-2	7.818568E-5	1.602478E-2	9.689967E-5	-2.198754E-2
3.6298E-2	7.820171E-5	1.60273E-2	9.687768E-5	-2.198591E-2
3.6299E-2	7.821774E-5	1.602982E-2	9.68557E-5	-2.198427E-2
3.63E-2	7.823377E-5	1.603234E-2	9.683371E-5	-2.198263E-2
3.6301E-2	7.82498E-5	1.603485E-2	9.681173E-5	-2.1981E-2
3.6302E-2	7.826584E-5	1.603737E-2	9.678975E-5	-2.197936E-2
3.6303E-2	7.828188E-5	1.603989E-2	9.676777E-5	-2.197772E-2
3.6304E-2	7.829792E-5	1.60424E-2	9.67458E-5	-2.197608E-2
3.6305E-2	7.831396E-5	1.604491E-2	9.672382E-5	-2.197444E-2
3.6306E-2	7.833001E-5	1.604743E-2	9.670185E-5	-2.19728E-2
3.6307E-2	7.834606E-5	1.604994E-2	9.667988E-5	-2.197116E-2
3.6308E-2	7.836211E-5	1.605245E-2	9.66579E-5	-2.196952E-2
3.6309E-2	7.837816E-5	1.605495E-2	9.663594E-5	-2.196788E-2
3.631E-2	7.839422E-5	1.605746E-2	9.661397E-5	-2.196623E-2
3.6311E-2	7.841028E-5	1.605997E-2	9.6592E-5	-2.196459E-2
3.6312E-2	7.842634E-5	1.606247E-2	9.657004E-5	-2.196294E-2
3.6313E-2	7.84424E-5	1.606498E-2	9.654808E-5	-2.19613E-2
3.6314E-2	7.845847E-5	1.606748E-2	9.652612E-5	-2.195965E-2
3.6315E-2	7.847454E-5	1.606998E-2	9.650416E-5	-2.1958E-2
3.6316E-2	7.849061E-5	1.607249E-2	9.64822E-5	-2.195636E-2
3.6317E-2	7.850668E-5	1.607498E-2	9.646025E-5	-2.195471E-2
3.6318E-2	7.852276E-5	1.607748E-2	9.643829E-5	-2.195306E-2
3.6319E-2	7.853884E-5	1.607998E-2	9.641634E-5	-2.195141E-2
3.632E-2	7.855492E-5	1.608248E-2	9.639439E-5	-2.194976E-2
3.6321E-2	7.8571E-5	1.608497E-2	9.637244E-5	-2.194811E-2
3.6322E-2	7.858709E-5	1.608747E-2	9.635049E-5	-2.194646E-2
3.6323E-2	7.860318E-5	1.608996E-2	9.632855E-5	-2.19448E-2
3.6324E-2	7.861927E-5	1.609245E-2	9.63066E-5	-2.194315E-2
3.6325E-2	7.863536E-5	1.609494E-2	9.628466E-5	-2.19415E-2
3.6326E-2	7.865146E-5	1.609743E-2	9.626272E-5	-2.193984E-2
3.6327E-2	7.866755E-5	1.609992E-2	9.624078E-5	-2.193819E-2
3.6328E-2	7.868366E-5	1.610241E-2	9.621884E-5	-2.193653E-2
3.6329E-2	7.869976E-5	1.61049E-2	9.619691E-5	-2.193487E-2
3.633E-2	7.871587E-5	1.610738E-2	9.617497E-5	-2.193322E-2
3.6331E-2	7.873197E-5	1.610987E-2	9.615304E-5	-2.193156E-2
3.6332E-2	7.874809E-5	1.611235E-2	9.613111E-5	-2.19299E-2
3.6333E-2	7.87642E-5	1.611483E-2	9.610918E-5	-2.192824E-2
3.6334E-2	7.878032E-5	1.611731E-2	9.608725E-5	-2.192658E-2
3.6335E-2	7.879643E-5	1.611979E-2	9.606533E-5	-2.192492E-2
3.6336E-2	7.881255E-5	1.612227E-2	9.60434E-5	-2.192326E-2
3.6337E-2	7.882868E-5	1.612475E-2	9.602148E-5	-2.192159E-2
3.6338E-2	7.88448E-5	1.612723E-2	9.599956E-5	-2.191993E-2
3.6339E-2	7.886093E-5	1.61297E-2	9.597764E-5	-2.191827E-2
3.634E-2	7.887706E-5	1.613218E-2	9.595572E-5	-2.19166E-2
3.6341E-2	7.88932E-5	1.613465E-2	9.593381E-5	-2.191494E-2
3.6342E-2	7.890933E-5	1.613712E-2	9.59119E-5	-2.191327E-2
3.6343E-2	7.892547E-5	1.613959E-2	9.588998E-5	-2.19116E-2
3.6344E-2	7.894161E-5	1.614206E-2	9.586807E-5	-2.190994E-2
3.6345E-2	7.895776E-5	1.614453E-2	9.584616E-5	-2.190827E-2
3.6346E-2	7.89739E-5	1.6147E-2	9.582426E-5	-2.19066E-2
3.6347E-2	7.899005E-5	1.614947E-2	9.580235E-5	-2.190493E-2
3.6348E-2	7.90062E-5	1.615193E-2	9.578045E-5	-2.190326E-2
3.6349E-2	7.902235E-5	1.61544E-2	9.575854E-5	-2.190159E-2
3.635E-2	7.903851E-5	1.615686E-2	9.573664E-5	-2.189992E-2
3.6351E-2	7.905467E-5	1.615932E-2	9.571474E-5	-2.189824E-2
3.6352E-2	7.907083E-5	1.616178E-2	9.569285E-5	-2.189657E-2
3.6353E-2	7.908699E-5	1.616425E-2	9.567095E-5	-2.18949E-2
3.6354E-2	7.910316E-5	1.61667E-2	9.564906E-5	-2.189322E-2
3.6355E-2	7.911932E-5	1.616916E-2	9.562716E-5	-2.189155E-2
3.6356E-2	7.913549E-5	1.617162E-2	9.560527E-5	-2.188987E-2
3.6357E-2	7.915167E-5	1.617408E-2	9.558338E-5	-2.188819E-2
3.6358E-2	7.916784E-5	1.617653E-2	9.55615E-5	-2.188652E-2
3.6359E-2	7.918402E-5	1.617898E-2	9.553961E-5	-2.188484E-2
3.636E-2	7.92002E-5	1.618144E-2	9.551773E-5	-2.188316E-2
3.6361E-2	7.921638E-5	1.618389E-2	9.549584E-5	-2.188148E-2
3.6362E-2	7.923257E-5	1.618634E-2	9.547396E-5	-2.18798E-2
3.6363E-2	7.924876E-5	1.618879E-2	9.545208E-5	-2.187812E-2
3.6364E-2	7.926495E-5	1.619124E-2	9.543021E-5	-2.187644E-2
3.6365E-2	7.928114E-5	1.619368E-2	9.540833E-5	-2.187475E-2
3.6366E-2	7.929733E-5	1.619613E-2	9.538646E-5	-2.187307E-2
3.6367E-2	7.931353E-5	1.619858E-2	9.536459E-5	-2.187139E-2
3.6368E-2	7.932973E-5	1.620102E-2	9.534272E-5	-2.18697E-2
3.6369E-2	7.934593E-5	1.620346E-2	9.532085E-5	-2.186802E-2
3.637E-2	7.936214E-5	1.62059E-2	9.529898E-5	-2.186633E-2
3.6371E-2	7.937834E-5	1.620835E-2	9.527711E-5	-2.186464E-2
3.6372E-2	7.939455E-5	1.621079E-2	9.525525E-5	-2.186296E-2
3.6373E-2	7.941077E-5	1.621322E-2	9.523339E-5	-2.186127E-2
3.6374E-2	7.942698E-5	1.621566E-2	9.521153E-5	-2.185958E-2
3.6375E-2	7.94432E-5	1.62181E-2	9.518967E-5	-2.185789E-2
3.6376E-2	7.945942E-5	1.622053E-2	9.516781E-5	-2.18562E-2
3.6377E-2	7.947564E-5	1.622297E-2	9.514596E-5	-2.185451E-2
3.6378E-2	7.949186E-5	1.62254E-2	9.51241E-5	-2.185281E-2
3.6379E-2	7.950809E-5	1.622783E-2	9.510225E-5	-2.185112E-2
3.638E-2	7.952432E-5	1.623027E-2	9.50804E-5	-2.184943E-2
3.6381E-2	7.954055E-5	1.62327E-2	9.505855E-5	-2.184773E-2
3.6382E-2	7.955678E-5	1.623512E-2	9.50367E-5	-2.184604E-2
3.6383E-2	7.957302E-5	1.623755E-2	9.501486E-5	-2.184434E-2
3.6384E-2	7.958926E-5	1.623998E-2	9.499302E-5	-2.184265E-2
3.6385E-2	7.96055E-5	1.624241E-2	9.497117E-5	-2.184095E-2
3.6386E-2	7.962174E-5	1.624483E-2	9.494933E-5	-2.183925E-2
3.6387E-2	7.963799E-5	1.624725E-2	9.49275E-5	-2.183755E-2
3.6388E-2	7.965424E-5	1.624968E-2	9.490566E-5	-2.183585E-2
3.6389E-2	7.967049E-5	1.62521E-2	9.488382E-5	-2.183415E-2
3.639E-2	7.968674E-5	1.625452E-2	9.486199E-5	-2.183245E-2
3.6391E-2	7.9703E-5	1.625694E-2	9.484016E-5	-2.183075E-2
3.6392E-2	7.971926E-5	1.625936E-2	9.481833E-5	-2.182905E-2
3.6393E-2	7.973552E-5	1.626177E-2	9.47965E-5	-2.182734E-2
3.6394E-2	7.975178E-5	1.626419E-2	9.477467E-5	-2.182564E-2
3.6395E-2	7.976805E-5	1.626661E-2	9.475285E-5	-2.182393E-2
3.6396E-2	7.978431E-5	1.626902E-2	9.473103E-5	-2.182223E-2
3.6397E-2	7.980058E-5	1.627143E-2	9.470921E-5	-2.182052E-2
3.6398E-2	7.981686E-5	1.627385E-2	9.468739E-5	-2.181882E-2
3.6399E-2	7.983313E-5	1.627626E-2	9.466557E-5	-2.181711E-2
3.64E-2	7.984941E-5	1.627867E-2	9.464375E-5	-2.18154E-2
3.6401E-2	7.986569E-5	1.628108E-2	9.462194E-5	-2.181369E-2
3.6402E-2	7.988197E-5	1.628348E-2	9.460012E-5	-2.181198E-2
3.6403E-2	7.989826E-5	1.628589E-2	9.457831E-5	-2.181027E-2
3.6404E-2	7.991454E-5	1.62883E-2	9.45565E-5	-2.180856E-2
3.6405E-2	7.993083E-5	1.62907E-2	9.45347E-5	-2.180685E-2
3.6406E-2	7.994712E-5	1.629311E-2	9.451289E-5	-2.180513E-2
3.6407E-2	7.996342E-5	1.629551E-2	9.449109E-5	-2.180342E-2
3.6408E-2	7.997971E-5	1.629791E-2	9.446928E-5	-2.18017E-2
3.6409E-2	7.999601E-5	1.630031E-2	9.444748E-5	-2.179999E-2
3.641E-2	8.001232E-5	1.630271E-2	9.442568E-5	-2.179827E-2
3.6411E-2	8.002862E-5	1.630511E-2	9.440389E-5	-2.179656E-2
3.6412E-2	8.004493E-5	1.630751E-2	9.438209E-5	-2.179484E-2
3.6413E-2	8.006123E-5	1.63099E-2	9.43603E-5	-2.179312E-2
3.6414E-2	8.007755E-5	1.63123E-2	9.43385E-5	-2.17914E-2
3.6415E-2	8.009386E-5	1.631469E-2	9.431671E-5	-2.178968E-2
3.6416E-2	8.011017E-5	1.631709E-2	9.429492E-5	-2.178796E-2
3.6417E-2	8.012649E-5	1.631948E-2	9.427314E-5	-2.178624E-2
3.6418E-2	8.014281E-5	1.632187E-2	9.425135E-5	-2.178452E-2
3.6419E-2	8.015914E-5	1.632426E-2	9.422957E-5	-2.17828E-2
3.642E-2	8.017546E-5	1.632665E-2	9.420779E-5	-2.178107E-2
3.6421E-2	8.019179E-5	1.632904E-2	9.418601E-5	-2.177935E-2
3.6422E-2	8.020812E-5	1.633142E-2	9.416423E-5	-2.177762E-2
3.6423E-2	8.022445E-5	1.633381E-2	9.414245E-5	-2.17759E-2
3.6424E-2	8.024079E-5	1.633619E-2	9.412068E-5	-2.177417E-2
3.6425E-2	8.025713E-5	1.633858E-2	9.40989E-5	-2.177244E-2
3.6426E-2	8.027346E-5	1.634096E-2	9.407713E-5	-2.177071E-2
3.6427E-2	8.028981E-5	1.634334E-2	9.405536E-5	-2.176899E-2
3.6428E-2	8.030615E-5	1.634572E-2	9.403359E-5	-2.176726E-2
3.6429E-2	8.03225E-5	1.63481E-2	9.401183E-5	-2.176553E-2
3.643E-2	8.033885E-5	1.635048E-2	9.399006E-5	-2.176379E-2
3.6431E-2	8.03552E-5	1.635286E-2	9.39683E-5	-2.176206E-2
3.6432E-2	8.037155E-5	1.635524E-2	9.394654E-5	-2.176033E-2
3.6433E-2	8.038791E-5	1.635761E-2	9.392478E-5	-2.17586E-2
3.6434E-2	8.040427E-5	1.635999E-2	9.390302E-5	-2.175686E-2
3.6435E-2	8.042063E-5	1.636236E-2	9.388126E-5	-2.175513E-2
3.6436E-2	8.043699E-5	1.636473E-2	9.385951E-5	-2.175339E-2
3.6437E-2	8.045336E-5	1.636711E-2	9.383776E-5	-2.175165E-2
3.6438E-2	8.046973E-5	1.636948E-2	9.381601E-5	-2.174992E-2
3.6439E-2	8.04861E-5	1.637185E-2	9.379426E-5	-2.174818E-2
3.644E-2	8.050247E-5	1.637421E-2	9.377251E-5	-2.174644E-2
3.6441E-2	8.051885E-5	1.637658E-2	9.375077E-5	-2.17447E-2
3.6442E-2	8.053522E-5	1.637895E-2	9.372902E-5	-2.174296E-2
3.6443E-2	8.05516E-5	1.638131E-2	9.370728E-5	-2.174122E-2
3.6444E-2	8.056799E-5	1.638368E-2	9.368554E-5	-2.173948E-2
3.6445E-2	8.058437E-5	1.638604E-2	9.36638E-5	-2.173773E-2
3.6446E-2	8.060076E-5	1.63884E-2	9.364206E-5	-2.173599E-2
3.6447E-2	8.061715E-5	1.639077E-2	9.362033E-5	-2.173425E-2
3.6448E-2	8.063354E-5	1.639313E-2	9.35986E-5	-2.17325E-2
3.6449E-2	8.064994E-5	1.639549E-2	9.357686E-5	-2.173075E-2
3.645E-2	8.066633E-5	1.639784E-2	9.355513E-5	-2.172901E-2
3.6451E-2	8.068273E-5	1.64002E-2	9.353341E-5	-2.172726E-2
3.6452E-2	8.069913E-5	1.640256E-2	9.351168E-5	-2.172551E-2
3.6453E-2	8.071554E-5	1.640491E-2	9.348995E-5	-2.172376E-2
3.6454E-2	8.073194E-5	1.640727E-2	9.346823E-5	-2.172201E-2
3.6455E-2	8.074835E-5	1.640962E-2	9.344651E-5	-2.172026E-2
3.6456E-2	8.076476E-5	1.641197E-2	9.342479E-5	-2.171851E-2
3.6457E-2	8.078117E-5	1.641432E-2	9.340307E-5	-2.171676E-2
3.6458E-2	8.079759E-5	1.641667E-2	9.338136E-5	-2.171501E-2
3.6459E-2	8.081401E-5	1.641902E-2	9.335964E-5	-2.171325E-2
3.646E-2	8.083043E-5	1.642137E-2	9.333793E-5	-2.17115E-2
3.6461E-2	8.084685E-5	1.642372E-2	9.331622E-5	-2.170974E-2
3.6462E-2	8.086328E-5	1.642606E-2	9.329451E-5	-2.170799E-2
3.6463E-2	8.08797E-5	1.642841E-2	9.32728E-5	-2.170623E-2
3.6464E-2	8.089613E-5	1.643075E-2	9.32511E-5	-2.170447E-2
3.6465E-2	8.091256E-5	1.64331E-2	9.32294E-5	-2.170271E-2
3.6466E-2	8.0929E-5	1.643544E-2	9.320769E-5	-2.170095E-2
3.6467E-2	8.094544E-5	1.643778E-2	9.318599E-5	-2.169919E-2
3.6468E-2	8.096187E-5	1.644012E-2	9.31643E-5	-2.169743E-2
3.6469E-2	8.097832E-5	1.644246E-2	9.31426E-5	-2.169567E-2
3.647E-2	8.099476E-5	1.64448E-2	9.31209E-5	-2.169391E-2
3.6471E-2	8.10112E-5	1.644713E-2	9.309921E-5	-2.169215E-2
3.6472E-2	8.102765E-5	1.644947E-2	9.307752E-5	-2.169038E-2
3.6473E-2	8.10441E-5	1.645181E-2	9.305583E-5	-2.168862E-2
3.6474E-2	8.106056E-5	1.645414E-2	9.303414E-5	-2.168685E-2
3.6475E-2	8.107701E-5	1.645647E-2	9.301246E-5	-2.168509E-2
3.6476E-2	8.109347E-5	1.64588E-2	9.299077E-5	-2.168332E-2
3.6477E-2	8.110993E-5	1.646114E-2	9.296909E-5	-2.168155E-2
3.6478E-2	8.112639E-5	1.646347E-2	9.294741E-5	-2.167978E-2
3.6479E-2	8.114286E-5	1.646579E-2	9.292573E-5	-2.167801E-2
3.648E-2	8.115932E-5	1.646812E-2	9.290405E-5	-2.167624E-2
3.6481E-2	8.117579E-5	1.647045E-2	9.288238E-5	-2.167447E-2
3.6482E-2	8.119226E-5	1.647278E-2	9.28607E-5	-2.16727E-2
3.6483E-2	8.120874E-5	1.64751E-2	9.283903E-5	-2.167093E-2
3.6484E-2	8.122521E-5	1.647742E-2	9.281736E-5	-2.166915E-2
3.6485E-2	8.124169E-5	1.647975E-2	9.279569E-5	-2.166738E-2
3.6486E-2	8.125817E-5	1.648207E-2	9.277403E-5	-2.16656E-2
3.6487E-2	8.127466E-5	1.648439E-2	9.275236E-5	-2.166383E-2
3.6488E-2	8.129114E-5	1.648671E-2	9.27307E-5	-2.166205E-2
3.6489E-2	8.130763E-5	1.648903E-2	9.270904E-5	-2.166027E-2
3.649E-2	8.132412E-5	1.649135E-2	9.268738E-5	-2.165849E-2
3.6491E-2	8.134061E-5	1.649367E-2	9.266572E-5	-2.165672E-2
3.6492E-2	8.135711E-5	1.649598E-2	9.264407E-5	-2.165494E-2
3.6493E-2	8.137361E-5	1.64983E-2	9.262241E-5	-2.165315E-2
3.6494E-2	8.13901E-5	1.650061E-2	9.260076E-5	-2.165137E-2
3.6495E-2	8.140661E-5	1.650292E-2	9.257911E-5	-2.164959E-2
3.6496E-2	8.142311E-5	1.650524E-2	9.255746E-5	-2.164781E-2
3.6497E-2	8.143962E-5	1.650755E-2	9.253581E-5	-2.164602E-2
3.6498E-2	8.145613E-5	1.650986E-2	9.251417E-5	-2.164424E-2
3.6499E-2	8.147264E-5	1.651217E-2	9.249252E-5	-2.164245E-2
3.65E-2	8.148915E-5	1.651448E-2	9.247088E-5	-2.164067E-2
3.6501E-2	8.150567E-5	1.651678E-2	9.244924E-5	-2.163888E-2
3.6502E-2	8.152218E-5	1.651909E-2	9.242761E-5	-2.163709E-2
3.6503E-2	8.15387E-5	1.652139E-2	9.240597E-5	-2.16353E-2
3.6504E-2	8.155523E-5	1.65237E-2	9.238434E-5	-2.163351E-2
3.6505E-2	8.157175E-5	1.6526E-2	9.23627E-5	-2.163172E-2
3.6506E-2	8.158828E-5	1.65283E-2	9.234107E-5	-2.162993E-2
3.6507E-2	8.160481E-5	1.653061E-2	9.231944E-5	-2.162814E-2
3.6508E-2	8.162134E-5	1.653291E-2	9.229782E-5	-2.162635E-2
3.6509E-2	8.163787E-5	1.653521E-2	9.227619E-5	-2.162455E-2
3.651E-2	8.165441E-5	1.65375E-2	9.225457E-5	-2.162276E-2
3.6511E-2	8.167095E-5	1.65398E-2	9.223294E-5	-2.162096E-2
3.6512E-2	8.168749E-5	1.65421E-2	9.221132E-5	-2.161917E-2
3.6513E-2	8.170403E-5	1.654439E-2	9.218971E-5	-2.161737E-2
3.6514E-2	8.172058E-5	1.654669E-2	9.216809E-5	-2.161557E-2
3.6515E-2	8.173713E-5	1.654898E-2	9.214647E-5	-2.161377E-2
3.6516E-2	8.175368E-5	1.655127E-2	9.212486E-5	-2.161197E-2
3.6517E-2	8.177023E-5	1.655357E-2	9.210325E-5	-2.161017E-2
3.6518E-2	8.178678E-5	1.655586E-2	9.208164E-5	-2.160837E-2
3.6519E-2	8.180334E-5	1.655815E-2	9.206003E-5	-2.160657E-2
3.652E-2	8.18199E-5	1.656044E-2	9.203843E-5	-2.160477E-2
3.6521E-2	8.183646E-5	1.656272E-2	9.201682E-5	-2.160296E-2
3.6522E-2	8.185303E-5	1.656501E-2	9.199522E-5	-2.160116E-2
3.6523E-2	8.186959E-5	1.65673E-2	9.197362E-5	-2.159935E-2
3.6524E-2	8.188616E-5	1.656958E-2	9.195202E-5	-2.159755E-2
3.6525E-2	8.190273E-5	1.657186E-2	9.193043E-5	-2.159574E-2
3.6526E-2	8.19193E-5	1.657415E-2	9.190883E-5	-2.159393E-2
