Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
1.328E-2	1.466201E-3	1.614864E-2	8.831927E-4	-5.079724E-2
1.329E-2	1.466362E-3	1.614913E-2	8.826847E-4	-5.079674E-2
1.33E-2	1.466524E-3	1.614962E-2	8.821768E-4	-5.079624E-2
1.331E-2	1.466685E-3	1.615011E-2	8.816688E-4	-5.079574E-2
1.332E-2	1.466847E-3	1.61506E-2	8.811609E-4	-5.079524E-2
1.333E-2	1.467008E-3	1.615109E-2	8.806529E-4	-5.079474E-2
1.334E-2	1.46717E-3	1.615158E-2	8.80145E-4	-5.079424E-2
1.335E-2	1.467331E-3	1.615207E-2	8.79637E-4	-5.079374E-2
1.336E-2	1.467493E-3	1.615256E-2	8.791291E-4	-5.079324E-2
1.337E-2	1.467655E-3	1.615305E-2	8.786212E-4	-5.079274E-2
1.338E-2	1.467816E-3	1.615354E-2	8.781132E-4	-5.079224E-2
1.339E-2	1.467978E-3	1.615403E-2	8.776053E-4	-5.079174E-2
1.34E-2	1.468139E-3	1.615452E-2	8.770974E-4	-5.079124E-2
1.341E-2	1.468301E-3	1.615501E-2	8.765895E-4	-5.079073E-2
1.342E-2	1.468462E-3	1.61555E-2	8.760816E-4	-5.079023E-2
1.343E-2	1.468624E-3	1.615599E-2	8.755737E-4	-5.078973E-2
1.344E-2	1.468785E-3	1.615648E-2	8.750658E-4	-5.078923E-2
1.345E-2	1.468947E-3	1.615697E-2	8.745579E-4	-5.078873E-2
1.346E-2	1.469108E-3	1.615746E-2	8.7405E-4	-5.078823E-2
1.347E-2	1.46927E-3	1.615795E-2	8.735421E-4	-5.078773E-2
1.348E-2	1.469432E-3	1.615844E-2	8.730343E-4	-5.078723E-2
1.349E-2	1.469593E-3	1.615894E-2	8.725264E-4	-5.078672E-2
1.35E-2	1.469755E-3	1.615943E-2	8.720185E-4	-5.078622E-2
1.351E-2	1.469916E-3	1.615992E-2	8.715107E-4	-5.078572E-2
1.352E-2	1.470078E-3	1.616041E-2	8.710028E-4	-5.078522E-2
1.353E-2	1.47024E-3	1.61609E-2	8.70495E-4	-5.078472E-2
1.354E-2	1.470401E-3	1.616139E-2	8.699871E-4	-5.078421E-2
1.355E-2	1.470563E-3	1.616188E-2	8.694793E-4	-5.078371E-2
1.356E-2	1.470724E-3	1.616237E-2	8.689714E-4	-5.078321E-2
1.357E-2	1.470886E-3	1.616287E-2	8.684636E-4	-5.078271E-2
1.358E-2	1.471048E-3	1.616336E-2	8.679558E-4	-5.07822E-2
1.359E-2	1.471209E-3	1.616385E-2	8.67448E-4	-5.07817E-2
1.36E-2	1.471371E-3	1.616434E-2	8.669401E-4	-5.07812E-2
1.361E-2	1.471533E-3	1.616483E-2	8.664323E-4	-5.07807E-2
1.362E-2	1.471694E-3	1.616533E-2	8.659245E-4	-5.078019E-2
1.363E-2	1.471856E-3	1.616582E-2	8.654167E-4	-5.077969E-2
1.364E-2	1.472018E-3	1.616631E-2	8.649089E-4	-5.077919E-2
1.365E-2	1.472179E-3	1.61668E-2	8.644012E-4	-5.077868E-2
1.366E-2	1.472341E-3	1.616729E-2	8.638934E-4	-5.077818E-2
1.367E-2	1.472503E-3	1.616779E-2	8.633856E-4	-5.077768E-2
1.368E-2	1.472664E-3	1.616828E-2	8.628778E-4	-5.077717E-2
1.369E-2	1.472826E-3	1.616877E-2	8.6237E-4	-5.077667E-2
1.37E-2	1.472988E-3	1.616926E-2	8.618623E-4	-5.077617E-2
1.371E-2	1.473149E-3	1.616976E-2	8.613545E-4	-5.077566E-2
1.372E-2	1.473311E-3	1.617025E-2	8.608468E-4	-5.077516E-2
1.373E-2	1.473473E-3	1.617074E-2	8.60339E-4	-5.077465E-2
1.374E-2	1.473635E-3	1.617124E-2	8.598313E-4	-5.077415E-2
1.375E-2	1.473796E-3	1.617173E-2	8.593235E-4	-5.077365E-2
1.376E-2	1.473958E-3	1.617222E-2	8.588158E-4	-5.077314E-2
1.377E-2	1.47412E-3	1.617272E-2	8.583081E-4	-5.077264E-2
1.378E-2	1.474281E-3	1.617321E-2	8.578003E-4	-5.077213E-2
1.379E-2	1.474443E-3	1.61737E-2	8.572926E-4	-5.077163E-2
1.38E-2	1.474605E-3	1.617419E-2	8.567849E-4	-5.077112E-2
1.381E-2	1.474767E-3	1.617469E-2	8.562772E-4	-5.077062E-2
1.382E-2	1.474928E-3	1.617518E-2	8.557695E-4	-5.077011E-2
1.383E-2	1.47509E-3	1.617568E-2	8.552618E-4	-5.076961E-2
1.384E-2	1.475252E-3	1.617617E-2	8.547541E-4	-5.07691E-2
1.385E-2	1.475414E-3	1.617666E-2	8.542464E-4	-5.07686E-2
1.386E-2	1.475575E-3	1.617716E-2	8.537387E-4	-5.076809E-2
1.387E-2	1.475737E-3	1.617765E-2	8.532311E-4	-5.076759E-2
1.388E-2	1.475899E-3	1.617814E-2	8.527234E-4	-5.076708E-2
1.389E-2	1.476061E-3	1.617864E-2	8.522157E-4	-5.076658E-2
1.39E-2	1.476223E-3	1.617913E-2	8.517081E-4	-5.076607E-2
1.391E-2	1.476384E-3	1.617963E-2	8.512004E-4	-5.076556E-2
1.392E-2	1.476546E-3	1.618012E-2	8.506927E-4	-5.076506E-2
1.393E-2	1.476708E-3	1.618061E-2	8.501851E-4	-5.076455E-2
1.394E-2	1.47687E-3	1.618111E-2	8.496775E-4	-5.076405E-2
1.395E-2	1.477032E-3	1.61816E-2	8.491698E-4	-5.076354E-2
1.39659E-2	1.477281E-3	1.515363E-2	8.483674E-4	-5.017161E-2
1.39818E-2	1.477513E-3	1.412549E-2	8.475744E-4	-4.958024E-2
1.39977E-2	1.47773E-3	1.309719E-2	8.467907E-4	-4.898942E-2
1.40136E-2	1.47793E-3	1.206874E-2	8.460165E-4	-4.839914E-2
1.40295E-2	1.478114E-3	1.104017E-2	8.452516E-4	-4.78094E-2
1.40454E-2	1.478281E-3	1.001147E-2	8.444961E-4	-4.722018E-2
1.40613E-2	1.478432E-3	8.982659E-3	8.4375E-4	-4.663149E-2
1.40772E-2	1.478567E-3	7.95375E-3	8.430133E-4	-4.604331E-2
1.40931E-2	1.478685E-3	6.924754E-3	8.422858E-4	-4.545565E-2
1.4109E-2	1.478787E-3	5.895681E-3	8.415678E-4	-4.486848E-2
1.41249E-2	1.478872E-3	4.866542E-3	8.40859E-4	-4.428181E-2
1.41408E-2	1.478942E-3	3.83735E-3	8.401596E-4	-4.369564E-2
1.41567E-2	1.478994E-3	2.808116E-3	8.394695E-4	-4.310994E-2
1.41726E-2	1.479031E-3	1.778851E-3	8.387887E-4	-4.252473E-2
1.41885E-2	1.479051E-3	7.495666E-4	8.381172E-4	-4.193998E-2
1.42044E-2	1.479055E-3	-2.797261E-4	8.37455E-4	-4.13557E-2
1.42203E-2	1.479042E-3	-1.309015E-3	8.368021E-4	-4.077188E-2
1.42362E-2	1.479013E-3	-2.33829E-3	8.361585E-4	-4.01885E-2
1.42521E-2	1.478968E-3	-3.367538E-3	8.355241E-4	-3.960558E-2
1.4268E-2	1.478906E-3	-4.396749E-3	8.34899E-4	-3.902309E-2
1.42839E-2	1.478828E-3	-5.425911E-3	8.342832E-4	-3.844103E-2
1.42998E-2	1.478733E-3	-6.455013E-3	8.336766E-4	-3.78594E-2
1.43157E-2	1.478623E-3	-7.484043E-3	8.330792E-4	-3.727818E-2
1.43316E-2	1.478495E-3	-8.51299E-3	8.324911E-4	-3.669738E-2
1.43475E-2	1.478352E-3	-9.541842E-3	8.319123E-4	-3.611699E-2
1.43634E-2	1.478192E-3	-1.057059E-2	8.313426E-4	-3.553699E-2
1.43793E-2	1.478016E-3	-1.159922E-2	8.307822E-4	-3.495739E-2
1.43952E-2	1.477823E-3	-1.262772E-2	8.30231E-4	-3.437817E-2
1.44111E-2	1.477614E-3	-1.365608E-2	8.29689E-4	-3.379934E-2
1.4427E-2	1.477389E-3	-1.468429E-2	8.291561E-4	-3.322088E-2
1.44429E-2	1.477147E-3	-1.571233E-2	8.286325E-4	-3.264278E-2
1.44588E-2	1.476889E-3	-1.674021E-2	8.281181E-4	-3.206505E-2
1.44747E-2	1.476615E-3	-1.776789E-2	8.276129E-4	-3.148767E-2
1.44906E-2	1.476324E-3	-1.879538E-2	8.271168E-4	-3.091064E-2
1.45065E-2	1.476017E-3	-1.982266E-2	8.266299E-4	-3.033396E-2
1.45224E-2	1.475694E-3	-2.084972E-2	8.261522E-4	-2.975761E-2
1.45383E-2	1.475354E-3	-2.187655E-2	8.256836E-4	-2.918158E-2
1.45542E-2	1.474998E-3	-2.290314E-2	8.252242E-4	-2.860588E-2
1.45701E-2	1.474626E-3	-2.392947E-2	8.247739E-4	-2.80305E-2
1.4586E-2	1.474237E-3	-2.495554E-2	8.243328E-4	-2.745543E-2
1.46019E-2	1.473832E-3	-2.598133E-2	8.239008E-4	-2.688066E-2
1.46178E-2	1.473411E-3	-2.700684E-2	8.23478E-4	-2.630619E-2
1.46337E-2	1.472974E-3	-2.803204E-2	8.230643E-4	-2.573201E-2
1.46496E-2	1.47252E-3	-2.905693E-2	8.226597E-4	-2.515811E-2
1.46655E-2	1.47205E-3	-3.00815E-2	8.222643E-4	-2.458449E-2
1.46814E-2	1.471563E-3	-3.110574E-2	8.218779E-4	-2.401115E-2
1.46973E-2	1.47106E-3	-3.212963E-2	8.215007E-4	-2.343806E-2
1.47132E-2	1.470541E-3	-3.315317E-2	8.211326E-4	-2.286524E-2
1.47291E-2	1.470006E-3	-3.417634E-2	8.207736E-4	-2.229267E-2
1.4745E-2	1.469455E-3	-3.519913E-2	8.204237E-4	-2.172035E-2
1.47609E-2	1.468887E-3	-3.622153E-2	8.200829E-4	-2.114827E-2
1.47768E-2	1.468303E-3	-3.724353E-2	8.197512E-4	-2.057642E-2
1.47927E-2	1.467702E-3	-3.826512E-2	8.194286E-4	-2.00048E-2
1.48086E-2	1.467086E-3	-3.928628E-2	8.19115E-4	-1.94334E-2
1.48245E-2	1.466453E-3	-4.030701E-2	8.188106E-4	-1.886222E-2
1.48404E-2	1.465804E-3	-4.132729E-2	8.185152E-4	-1.829124E-2
1.48563E-2	1.465139E-3	-4.234711E-2	8.182289E-4	-1.772047E-2
1.48722E-2	1.464457E-3	-4.336646E-2	8.179517E-4	-1.714989E-2
1.48881E-2	1.46376E-3	-4.438534E-2	8.176836E-4	-1.65795E-2
1.4904E-2	1.463046E-3	-4.540372E-2	8.174245E-4	-1.60093E-2
1.49199E-2	1.462316E-3	-4.64216E-2	8.171745E-4	-1.543927E-2
1.49358E-2	1.46157E-3	-4.743896E-2	8.169335E-4	-1.486941E-2
1.49517E-2	1.460807E-3	-4.84558E-2	8.167016E-4	-1.429972E-2
1.49676E-2	1.460029E-3	-4.94721E-2	8.164788E-4	-1.373018E-2
1.49835E-2	1.459234E-3	-5.048785E-2	8.16265E-4	-1.31608E-2
1.49994E-2	1.458423E-3	-5.150304E-2	8.160603E-4	-1.259156E-2
1.50153E-2	1.457596E-3	-5.251766E-2	8.158646E-4	-1.202246E-2
1.50312E-2	1.456753E-3	-5.353171E-2	8.156779E-4	-1.145349E-2
1.50471E-2	1.455894E-3	-5.454515E-2	8.155004E-4	-1.088465E-2
1.5063E-2	1.455019E-3	-5.5558E-2	8.153318E-4	-1.031593E-2
1.50789E-2	1.454127E-3	-5.657022E-2	8.151723E-4	-9.747327E-3
1.50948E-2	1.45322E-3	-5.758182E-2	8.150218E-4	-9.178828E-3
1.51107E-2	1.452296E-3	-5.859279E-2	8.148804E-4	-8.610431E-3
1.51266E-2	1.451357E-3	-5.96031E-2	8.14748E-4	-8.042128E-3
1.51425E-2	1.450401E-3	-6.061275E-2	8.146247E-4	-7.473914E-3
1.51584E-2	1.449429E-3	-6.162173E-2	8.145104E-4	-6.905783E-3
1.51743E-2	1.448441E-3	-6.263003E-2	8.144051E-4	-6.337728E-3
1.51902E-2	1.447438E-3	-6.363764E-2	8.143088E-4	-5.769742E-3
1.52061E-2	1.446418E-3	-6.464454E-2	8.142216E-4	-5.20182E-3
1.5222E-2	1.445382E-3	-6.565072E-2	8.141434E-4	-4.633955E-3
1.52379E-2	1.44433E-3	-6.665617E-2	8.140742E-4	-4.066141E-3
1.52538E-2	1.443262E-3	-6.766089E-2	8.140141E-4	-3.498372E-3
1.52697E-2	1.442178E-3	-6.866486E-2	8.13963E-4	-2.930641E-3
1.52856E-2	1.441079E-3	-6.966807E-2	8.139209E-4	-2.362942E-3
1.53015E-2	1.439963E-3	-7.06705E-2	8.138878E-4	-1.795269E-3
1.53174E-2	1.438831E-3	-7.167215E-2	8.138638E-4	-1.227615E-3
1.53333E-2	1.437684E-3	-7.267301E-2	8.138488E-4	-6.599747E-4
1.53492E-2	1.43652E-3	-7.367306E-2	8.138428E-4	-9.234106E-5
1.53651E-2	1.435341E-3	-7.46723E-2	8.138459E-4	4.75292E-4
1.5381E-2	1.434146E-3	-7.567071E-2	8.138579E-4	1.042931E-3
1.53969E-2	1.432935E-3	-7.666828E-2	8.13879E-4	1.610581E-3
1.54128E-2	1.431708E-3	-7.7665E-2	8.139092E-4	2.17825E-3
1.54287E-2	1.430465E-3	-7.866086E-2	8.139483E-4	2.745944E-3
1.54446E-2	1.429206E-3	-7.965585E-2	8.139965E-4	3.313668E-3
1.54605E-2	1.427932E-3	-8.064996E-2	8.140537E-4	3.88143E-3
1.54764E-2	1.426642E-3	-8.164317E-2	8.141199E-4	4.449235E-3
1.54923E-2	1.425336E-3	-8.263548E-2	8.141952E-4	5.017089E-3
1.55082E-2	1.424014E-3	-8.362687E-2	8.142795E-4	5.585E-3
1.55241E-2	1.422676E-3	-8.461734E-2	8.143728E-4	6.152973E-3
1.554E-2	1.421323E-3	-8.560687E-2	8.144751E-4	6.721014E-3
1.555E-2	1.420467E-3	-8.560636E-2	8.145423E-4	6.721543E-3
1.556E-2	1.419611E-3	-8.560584E-2	8.146095E-4	6.722071E-3
1.557E-2	1.418755E-3	-8.560533E-2	8.146768E-4	6.722599E-3
1.558E-2	1.417899E-3	-8.560481E-2	8.14744E-4	6.723128E-3
1.559E-2	1.417043E-3	-8.56043E-2	8.148112E-4	6.723657E-3
1.56E-2	1.416187E-3	-8.560378E-2	8.148785E-4	6.724186E-3
1.561E-2	1.415331E-3	-8.560326E-2	8.149457E-4	6.724715E-3
1.562E-2	1.414475E-3	-8.560275E-2	8.15013E-4	6.725245E-3
1.563E-2	1.413619E-3	-8.560223E-2	8.150802E-4	6.725774E-3
1.564E-2	1.412763E-3	-8.560171E-2	8.151475E-4	6.726304E-3
1.565E-2	1.411907E-3	-8.56012E-2	8.152148E-4	6.726834E-3
1.566E-2	1.411051E-3	-8.560068E-2	8.15282E-4	6.727364E-3
1.567E-2	1.410195E-3	-8.560016E-2	8.153493E-4	6.727894E-3
1.568E-2	1.409339E-3	-8.559965E-2	8.154166E-4	6.728425E-3
1.569E-2	1.408483E-3	-8.559913E-2	8.154839E-4	6.728956E-3
1.57E-2	1.407627E-3	-8.559861E-2	8.155512E-4	6.729486E-3
1.571E-2	1.406771E-3	-8.559809E-2	8.156185E-4	6.730017E-3
1.572E-2	1.405915E-3	-8.559758E-2	8.156858E-4	6.730549E-3
1.573E-2	1.405059E-3	-8.559706E-2	8.157531E-4	6.73108E-3
1.574E-2	1.404203E-3	-8.559654E-2	8.158204E-4	6.731611E-3
1.575E-2	1.403347E-3	-8.559602E-2	8.158877E-4	6.732143E-3
1.576E-2	1.402491E-3	-8.55955E-2	8.15955E-4	6.732675E-3
1.577E-2	1.401635E-3	-8.559498E-2	8.160224E-4	6.733207E-3
1.578E-2	1.400779E-3	-8.559447E-2	8.160897E-4	6.733739E-3
1.579E-2	1.399923E-3	-8.559395E-2	8.16157E-4	6.734272E-3
1.58E-2	1.399067E-3	-8.559343E-2	8.162244E-4	6.734804E-3
1.581E-2	1.398211E-3	-8.559291E-2	8.162917E-4	6.735337E-3
1.582E-2	1.397355E-3	-8.559239E-2	8.163591E-4	6.73587E-3
1.583E-2	1.396499E-3	-8.559187E-2	8.164264E-4	6.736403E-3
1.584E-2	1.395643E-3	-8.559135E-2	8.164938E-4	6.736937E-3
1.585E-2	1.394787E-3	-8.559083E-2	8.165612E-4	6.73747E-3
1.586E-2	1.393931E-3	-8.559031E-2	8.166286E-4	6.738004E-3
1.587E-2	1.393076E-3	-8.558978E-2	8.166959E-4	6.738538E-3
1.588E-2	1.39222E-3	-8.558926E-2	8.167633E-4	6.739072E-3
1.589E-2	1.391364E-3	-8.558874E-2	8.168307E-4	6.739606E-3
1.59E-2	1.390508E-3	-8.558822E-2	8.168981E-4	6.740141E-3
1.591E-2	1.389652E-3	-8.55877E-2	8.169655E-4	6.740675E-3
1.592E-2	1.388796E-3	-8.558718E-2	8.170329E-4	6.74121E-3
1.593E-2	1.38794E-3	-8.558666E-2	8.171003E-4	6.741745E-3
1.594E-2	1.387084E-3	-8.558613E-2	8.171678E-4	6.74228E-3
1.595E-2	1.386229E-3	-8.558561E-2	8.172352E-4	6.742815E-3
1.596E-2	1.385373E-3	-8.558509E-2	8.173026E-4	6.743351E-3
1.597E-2	1.384517E-3	-8.558457E-2	8.173701E-4	6.743887E-3
1.598E-2	1.383661E-3	-8.558404E-2	8.174375E-4	6.744422E-3
1.599E-2	1.382805E-3	-8.558352E-2	8.175049E-4	6.744958E-3
1.6E-2	1.381949E-3	-8.5583E-2	8.175724E-4	6.745495E-3
1.601E-2	1.381093E-3	-8.558247E-2	8.176399E-4	6.746031E-3
1.602E-2	1.380238E-3	-8.558195E-2	8.177073E-4	6.746568E-3
1.603E-2	1.379382E-3	-8.558143E-2	8.177748E-4	6.747105E-3
1.604E-2	1.378526E-3	-8.55809E-2	8.178423E-4	6.747641E-3
1.605E-2	1.37767E-3	-8.558038E-2	8.179097E-4	6.748179E-3
1.606E-2	1.376814E-3	-8.557985E-2	8.179772E-4	6.748716E-3
1.607E-2	1.375959E-3	-8.557933E-2	8.180447E-4	6.749253E-3
1.608E-2	1.375103E-3	-8.55788E-2	8.181122E-4	6.749791E-3
1.609E-2	1.374247E-3	-8.557828E-2	8.181797E-4	6.750329E-3
1.61E-2	1.373391E-3	-8.557775E-2	8.182472E-4	6.750867E-3
1.611E-2	1.372536E-3	-8.557723E-2	8.183147E-4	6.751405E-3
1.612E-2	1.37168E-3	-8.55767E-2	8.183822E-4	6.751944E-3
1.613E-2	1.370824E-3	-8.557618E-2	8.184498E-4	6.752482E-3
1.614E-2	1.369968E-3	-8.557565E-2	8.185173E-4	6.753021E-3
1.615E-2	1.369112E-3	-8.557512E-2	8.185848E-4	6.75356E-3
1.616E-2	1.368257E-3	-8.55746E-2	8.186524E-4	6.754099E-3
1.617E-2	1.367401E-3	-8.557407E-2	8.187199E-4	6.754639E-3
1.618E-2	1.366545E-3	-8.557355E-2	8.187875E-4	6.755178E-3
1.619E-2	1.36569E-3	-8.557302E-2	8.18855E-4	6.755718E-3
1.62E-2	1.364834E-3	-8.557249E-2	8.189226E-4	6.756258E-3
1.621E-2	1.363978E-3	-8.557196E-2	8.189901E-4	6.756798E-3
1.622E-2	1.363122E-3	-8.557144E-2	8.190577E-4	6.757338E-3
1.623E-2	1.362267E-3	-8.557091E-2	8.191253E-4	6.757879E-3
1.624E-2	1.361411E-3	-8.557038E-2	8.191929E-4	6.758419E-3
1.625E-2	1.360555E-3	-8.556985E-2	8.192605E-4	6.75896E-3
1.626E-2	1.3597E-3	-8.556932E-2	8.19328E-4	6.759501E-3
1.627E-2	1.358844E-3	-8.55688E-2	8.193956E-4	6.760042E-3
1.628E-2	1.357988E-3	-8.556827E-2	8.194632E-4	6.760584E-3
1.629E-2	1.357132E-3	-8.556774E-2	8.195309E-4	6.761125E-3
1.63E-2	1.356277E-3	-8.556721E-2	8.195985E-4	6.761667E-3
1.631E-2	1.355421E-3	-8.556668E-2	8.196661E-4	6.762209E-3
1.632E-2	1.354565E-3	-8.556615E-2	8.197337E-4	6.762751E-3
1.633E-2	1.35371E-3	-8.556562E-2	8.198013E-4	6.763294E-3
1.634E-2	1.352854E-3	-8.556509E-2	8.19869E-4	6.763836E-3
1.635E-2	1.351998E-3	-8.556456E-2	8.199366E-4	6.764379E-3
1.636E-2	1.351143E-3	-8.556403E-2	8.200043E-4	6.764922E-3
1.637E-2	1.350287E-3	-8.55635E-2	8.200719E-4	6.765465E-3
1.638E-2	1.349432E-3	-8.556297E-2	8.201396E-4	6.766008E-3
1.639E-2	1.348576E-3	-8.556244E-2	8.202072E-4	6.766552E-3
1.64E-2	1.34772E-3	-8.556191E-2	8.202749E-4	6.767095E-3
1.641E-2	1.346865E-3	-8.556138E-2	8.203426E-4	6.767639E-3
1.642E-2	1.346009E-3	-8.556084E-2	8.204103E-4	6.768183E-3
1.643E-2	1.345154E-3	-8.556031E-2	8.204779E-4	6.768727E-3
1.644E-2	1.344298E-3	-8.555978E-2	8.205456E-4	6.769272E-3
1.645E-2	1.343442E-3	-8.555925E-2	8.206133E-4	6.769816E-3
1.646E-2	1.342587E-3	-8.555872E-2	8.20681E-4	6.770361E-3
1.647E-2	1.341731E-3	-8.555818E-2	8.207487E-4	6.770906E-3
1.648E-2	1.340876E-3	-8.555765E-2	8.208165E-4	6.771451E-3
1.649E-2	1.34002E-3	-8.555712E-2	8.208842E-4	6.771996E-3
1.65E-2	1.339164E-3	-8.555658E-2	8.209519E-4	6.772542E-3
1.651E-2	1.338309E-3	-8.555605E-2	8.210196E-4	6.773088E-3
1.652E-2	1.337453E-3	-8.555552E-2	8.210874E-4	6.773633E-3
1.653E-2	1.336598E-3	-8.555498E-2	8.211551E-4	6.77418E-3
1.654E-2	1.335742E-3	-8.555445E-2	8.212228E-4	6.774726E-3
1.65559E-2	1.334378E-3	-8.601304E-2	8.213328E-4	7.058224E-3
1.65718E-2	1.333007E-3	-8.647116E-2	8.214473E-4	7.341762E-3
1.65877E-2	1.331628E-3	-8.692881E-2	8.215663E-4	7.62534E-3
1.66036E-2	1.330243E-3	-8.738597E-2	8.216898E-4	7.90896E-3
1.66195E-2	1.32885E-3	-8.784267E-2	8.218178E-4	8.192624E-3
1.66354E-2	1.327449E-3	-8.829887E-2	8.219503E-4	8.476333E-3
1.66513E-2	1.326042E-3	-8.87546E-2	8.220873E-4	8.76009E-3
1.66672E-2	1.324627E-3	-8.920984E-2	8.222289E-4	9.043894E-3
1.66831E-2	1.323205E-3	-8.966459E-2	8.223749E-4	9.327749E-3
1.6699E-2	1.321776E-3	-9.011885E-2	8.225255E-4	9.611655E-3
1.67149E-2	1.320339E-3	-9.057262E-2	8.226806E-4	9.895614E-3
1.67308E-2	1.318895E-3	-9.102589E-2	8.228402E-4	1.017963E-2
1.67467E-2	1.317444E-3	-9.147866E-2	8.230043E-4	1.04637E-2
1.67626E-2	1.315986E-3	-9.193093E-2	8.231729E-4	1.074783E-2
1.67785E-2	1.314521E-3	-9.23827E-2	8.233461E-4	1.103201E-2
1.67944E-2	1.313049E-3	-9.283396E-2	8.235237E-4	1.131626E-2
1.68103E-2	1.311569E-3	-9.328471E-2	8.237059E-4	1.160057E-2
1.68262E-2	1.310082E-3	-9.373495E-2	8.238926E-4	1.188495E-2
1.68421E-2	1.308588E-3	-9.418468E-2	8.240839E-4	1.216939E-2
1.6858E-2	1.307087E-3	-9.463389E-2	8.242796E-4	1.245389E-2
1.68739E-2	1.305579E-3	-9.508259E-2	8.244799E-4	1.273847E-2
1.68898E-2	1.304063E-3	-9.553076E-2	8.246847E-4	1.302311E-2
1.69057E-2	1.302541E-3	-9.597841E-2	8.24894E-4	1.330783E-2
1.69216E-2	1.301011E-3	-9.642553E-2	8.251079E-4	1.359262E-2
1.69375E-2	1.299475E-3	-9.687213E-2	8.253263E-4	1.387749E-2
1.69534E-2	1.297931E-3	-9.731819E-2	8.255492E-4	1.416243E-2
1.69693E-2	1.29638E-3	-9.776372E-2	8.257767E-4	1.444745E-2
1.69852E-2	1.294822E-3	-9.820872E-2	8.260086E-4	1.473255E-2
1.70011E-2	1.293257E-3	-9.865318E-2	8.262451E-4	1.501773E-2
1.7017E-2	1.291685E-3	-9.90971E-2	8.264862E-4	1.5303E-2
1.70329E-2	1.290106E-3	-9.954047E-2	8.267318E-4	1.558834E-2
1.70488E-2	1.288519E-3	-9.99833E-2	8.269819E-4	1.587378E-2
1.70647E-2	1.286926E-3	-1.004256E-1	8.272366E-4	1.61593E-2
1.70806E-2	1.285326E-3	-1.008673E-1	8.274958E-4	1.644491E-2
1.70965E-2	1.283718E-3	-1.013085E-1	8.277595E-4	1.673061E-2
1.71124E-2	1.282104E-3	-1.017491E-1	8.280278E-4	1.70164E-2
1.71283E-2	1.280483E-3	-1.021892E-1	8.283006E-4	1.730229E-2
1.71442E-2	1.278855E-3	-1.026287E-1	8.28578E-4	1.758827E-2
1.71601E-2	1.277219E-3	-1.030676E-1	8.288599E-4	1.787435E-2
1.7176E-2	1.275577E-3	-1.03506E-1	8.291464E-4	1.816053E-2
1.71919E-2	1.273928E-3	-1.039438E-1	8.294375E-4	1.84468E-2
1.72078E-2	1.272272E-3	-1.043811E-1	8.29733E-4	1.873318E-2
1.72237E-2	1.270608E-3	-1.048178E-1	8.300332E-4	1.901966E-2
1.72396E-2	1.268938E-3	-1.052539E-1	8.303379E-4	1.930625E-2
1.72555E-2	1.267261E-3	-1.056894E-1	8.306471E-4	1.959294E-2
1.72714E-2	1.265577E-3	-1.061243E-1	8.309609E-4	1.987974E-2
1.72873E-2	1.263887E-3	-1.065587E-1	8.312793E-4	2.016665E-2
1.73032E-2	1.262189E-3	-1.069925E-1	8.316022E-4	2.045367E-2
1.73191E-2	1.260484E-3	-1.074257E-1	8.319297E-4	2.07408E-2
1.7335E-2	1.258773E-3	-1.078583E-1	8.322618E-4	2.102804E-2
1.73509E-2	1.257054E-3	-1.082903E-1	8.325984E-4	2.131541E-2
1.73668E-2	1.255329E-3	-1.087217E-1	8.329396E-4	2.160289E-2
1.73827E-2	1.253597E-3	-1.091525E-1	8.332854E-4	2.189048E-2
1.73986E-2	1.251858E-3	-1.095828E-1	8.336357E-4	2.21782E-2
1.74145E-2	1.250112E-3	-1.100124E-1	8.339906E-4	2.246604E-2
1.74304E-2	1.24836E-3	-1.104414E-1	8.343501E-4	2.2754E-2
1.74463E-2	1.2466E-3	-1.108698E-1	8.347142E-4	2.304209E-2
1.74622E-2	1.244834E-3	-1.112976E-1	8.350829E-4	2.333031E-2
1.74781E-2	1.243061E-3	-1.117248E-1	8.354561E-4	2.361865E-2
1.7494E-2	1.241281E-3	-1.121514E-1	8.35834E-4	2.390712E-2
1.75099E-2	1.239495E-3	-1.125774E-1	8.362164E-4	2.419573E-2
1.75258E-2	1.237701E-3	-1.130028E-1	8.366034E-4	2.448447E-2
1.75417E-2	1.235901E-3	-1.134275E-1	8.36995E-4	2.477334E-2
1.75576E-2	1.234094E-3	-1.138516E-1	8.373912E-4	2.506235E-2
1.75735E-2	1.232281E-3	-1.142751E-1	8.37792E-4	2.535149E-2
1.75894E-2	1.23046E-3	-1.14698E-1	8.381974E-4	2.564078E-2
1.76053E-2	1.228633E-3	-1.151202E-1	8.386073E-4	2.59302E-2
1.76212E-2	1.226799E-3	-1.155418E-1	8.390219E-4	2.621977E-2
1.76371E-2	1.224959E-3	-1.159628E-1	8.394411E-4	2.650948E-2
1.7653E-2	1.223112E-3	-1.163832E-1	8.398649E-4	2.679934E-2
1.76689E-2	1.221258E-3	-1.168029E-1	8.402933E-4	2.708935E-2
1.76848E-2	1.219398E-3	-1.172219E-1	8.407264E-4	2.73795E-2
1.77007E-2	1.21753E-3	-1.176404E-1	8.41164E-4	2.766981E-2
