Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
1.74463E-2	1.519434E-4	-2.926994E-3	1.25997E-4	1.712027E-3
1.74622E-2	1.518946E-4	-3.209857E-3	1.260262E-4	1.969076E-3
1.74781E-2	1.518413E-4	-3.492616E-3	1.260596E-4	2.226181E-3
1.7494E-2	1.517835E-4	-3.775264E-3	1.26097E-4	2.483349E-3
1.75099E-2	1.517213E-4	-4.05779E-3	1.261385E-4	2.740587E-3
1.75258E-2	1.516545E-4	-4.340186E-3	1.261842E-4	2.997903E-3
1.75417E-2	1.515833E-4	-4.622442E-3	1.262339E-4	3.255302E-3
1.75576E-2	1.515075E-4	-4.90455E-3	1.262877E-4	3.512794E-3
1.75735E-2	1.514273E-4	-5.186501E-3	1.263456E-4	3.770385E-3
1.75894E-2	1.513426E-4	-5.468285E-3	1.264076E-4	4.028082E-3
1.76053E-2	1.512534E-4	-5.749894E-3	1.264737E-4	4.285893E-3
1.76212E-2	1.511597E-4	-6.031318E-3	1.265439E-4	4.543824E-3
1.76371E-2	1.510616E-4	-6.312548E-3	1.266182E-4	4.801884E-3
1.7653E-2	1.50959E-4	-6.593576E-3	1.266966E-4	5.060079E-3
1.76689E-2	1.508519E-4	-6.874392E-3	1.267791E-4	5.318417E-3
1.76848E-2	1.507404E-4	-7.154987E-3	1.268657E-4	5.576904E-3
1.77007E-2	1.506244E-4	-7.435353E-3	1.269564E-4	5.835549E-3
1.77166E-2	1.50504E-4	-7.71548E-3	1.270513E-4	6.094359E-3
1.77325E-2	1.503791E-4	-7.995359E-3	1.271502E-4	6.353341E-3
1.77484E-2	1.502497E-4	-8.274981E-3	1.272533E-4	6.612501E-3
1.77643E-2	1.501159E-4	-8.554338E-3	1.273605E-4	6.871849E-3
1.77802E-2	1.499777E-4	-8.83342E-3	1.274718E-4	7.13139E-3
1.77961E-2	1.49835E-4	-9.112218E-3	1.275873E-4	7.391133E-3
1.7812E-2	1.496879E-4	-9.390723E-3	1.277069E-4	7.651085E-3
1.78279E-2	1.495364E-4	-9.668926E-3	1.278306E-4	7.911253E-3
1.78438E-2	1.493804E-4	-9.946819E-3	1.279584E-4	8.171644E-3
1.78597E-2	1.492201E-4	-1.022439E-2	1.280905E-4	8.432266E-3
1.78756E-2	1.490553E-4	-1.050164E-2	1.282266E-4	8.693127E-3
1.78915E-2	1.488861E-4	-1.077854E-2	1.283669E-4	8.954234E-3
1.79074E-2	1.487125E-4	-1.10551E-2	1.285113E-4	9.215594E-3
1.79233E-2	1.485346E-4	-1.133131E-2	1.2866E-4	9.477215E-3
1.79392E-2	1.483522E-4	-1.160715E-2	1.288127E-4	9.739104E-3
1.79551E-2	1.481655E-4	-1.188262E-2	1.289697E-4	1.000127E-2
1.7971E-2	1.479743E-4	-1.21577E-2	1.291308E-4	1.026372E-2
1.79869E-2	1.477789E-4	-1.243239E-2	1.29296E-4	1.052646E-2
1.80028E-2	1.47579E-4	-1.270669E-2	1.294655E-4	1.07895E-2
1.80187E-2	1.473748E-4	-1.298057E-2	1.296392E-4	1.105284E-2
1.80346E-2	1.471662E-4	-1.325404E-2	1.29817E-4	1.13165E-2
1.80505E-2	1.469533E-4	-1.352707E-2	1.29999E-4	1.158048E-2
1.80664E-2	1.467361E-4	-1.379968E-2	1.301852E-4	1.184478E-2
1.80823E-2	1.465145E-4	-1.407184E-2	1.303757E-4	1.210943E-2
1.80982E-2	1.462886E-4	-1.434354E-2	1.305703E-4	1.237442E-2
1.81141E-2	1.460584E-4	-1.461478E-2	1.307692E-4	1.263976E-2
1.813E-2	1.458238E-4	-1.488555E-2	1.309723E-4	1.290546E-2
1.814E-2	1.45675E-4	-1.487854E-2	1.311014E-4	1.291356E-2
1.815E-2	1.455263E-4	-1.487151E-2	1.312305E-4	1.292165E-2
1.816E-2	1.453776E-4	-1.486448E-2	1.313598E-4	1.292973E-2
1.817E-2	1.45229E-4	-1.485743E-2	1.314891E-4	1.29378E-2
1.818E-2	1.450804E-4	-1.485038E-2	1.316186E-4	1.294585E-2
1.819E-2	1.44932E-4	-1.484332E-2	1.317481E-4	1.29539E-2
1.82E-2	1.447836E-4	-1.483624E-2	1.318776E-4	1.296193E-2
1.821E-2	1.446352E-4	-1.482916E-2	1.320073E-4	1.296995E-2
1.822E-2	1.44487E-4	-1.482207E-2	1.32137E-4	1.297796E-2
1.823E-2	1.443388E-4	-1.481497E-2	1.322669E-4	1.298596E-2
1.824E-2	1.441907E-4	-1.480786E-2	1.323968E-4	1.299395E-2
1.825E-2	1.440426E-4	-1.480075E-2	1.325267E-4	1.300193E-2
1.826E-2	1.438947E-4	-1.479362E-2	1.326568E-4	1.300989E-2
1.827E-2	1.437468E-4	-1.478648E-2	1.327869E-4	1.301785E-2
1.828E-2	1.435989E-4	-1.477933E-2	1.329172E-4	1.302579E-2
1.829E-2	1.434512E-4	-1.477218E-2	1.330474E-4	1.303373E-2
1.83E-2	1.433035E-4	-1.476501E-2	1.331778E-4	1.304165E-2
1.831E-2	1.431559E-4	-1.475783E-2	1.333083E-4	1.304956E-2
1.832E-2	1.430083E-4	-1.475065E-2	1.334388E-4	1.305746E-2
1.833E-2	1.428609E-4	-1.474345E-2	1.335694E-4	1.306535E-2
1.834E-2	1.427135E-4	-1.473625E-2	1.337001E-4	1.307323E-2
1.835E-2	1.425661E-4	-1.472903E-2	1.338309E-4	1.30811E-2
1.836E-2	1.424189E-4	-1.472181E-2	1.339617E-4	1.308896E-2
1.837E-2	1.422717E-4	-1.471457E-2	1.340927E-4	1.309681E-2
1.838E-2	1.421246E-4	-1.470733E-2	1.342237E-4	1.310465E-2
1.839E-2	1.419776E-4	-1.470007E-2	1.343548E-4	1.311247E-2
1.84E-2	1.418306E-4	-1.469281E-2	1.344859E-4	1.312029E-2
1.841E-2	1.416837E-4	-1.468553E-2	1.346172E-4	1.312809E-2
1.842E-2	1.415369E-4	-1.467825E-2	1.347485E-4	1.313589E-2
1.843E-2	1.413901E-4	-1.467096E-2	1.348799E-4	1.314367E-2
1.844E-2	1.412435E-4	-1.466365E-2	1.350114E-4	1.315145E-2
1.845E-2	1.410969E-4	-1.465634E-2	1.351429E-4	1.315921E-2
1.846E-2	1.409503E-4	-1.464901E-2	1.352746E-4	1.316696E-2
1.847E-2	1.408039E-4	-1.464168E-2	1.354063E-4	1.317471E-2
1.848E-2	1.406575E-4	-1.463433E-2	1.35538E-4	1.318244E-2
1.849E-2	1.405112E-4	-1.462698E-2	1.356699E-4	1.319016E-2
1.85E-2	1.40365E-4	-1.461961E-2	1.358018E-4	1.319787E-2
1.851E-2	1.402188E-4	-1.461224E-2	1.359339E-4	1.320558E-2
1.852E-2	1.400727E-4	-1.460485E-2	1.36066E-4	1.321327E-2
1.853E-2	1.399267E-4	-1.459745E-2	1.361981E-4	1.322095E-2
1.854E-2	1.397808E-4	-1.459005E-2	1.363304E-4	1.322862E-2
1.855E-2	1.396349E-4	-1.458263E-2	1.364627E-4	1.323628E-2
1.856E-2	1.394891E-4	-1.45752E-2	1.365951E-4	1.324393E-2
1.857E-2	1.393434E-4	-1.456776E-2	1.367276E-4	1.325158E-2
1.858E-2	1.391978E-4	-1.456032E-2	1.368601E-4	1.325921E-2
1.859E-2	1.390522E-4	-1.455286E-2	1.369928E-4	1.326683E-2
1.86E-2	1.389067E-4	-1.454539E-2	1.371255E-4	1.327444E-2
1.861E-2	1.387613E-4	-1.453791E-2	1.372583E-4	1.328204E-2
1.862E-2	1.38616E-4	-1.453041E-2	1.373911E-4	1.328964E-2
1.863E-2	1.384707E-4	-1.452291E-2	1.37524E-4	1.329722E-2
1.864E-2	1.383255E-4	-1.45154E-2	1.376571E-4	1.330479E-2
1.865E-2	1.381804E-4	-1.450788E-2	1.377901E-4	1.331235E-2
1.866E-2	1.380353E-4	-1.450034E-2	1.379233E-4	1.331991E-2
1.867E-2	1.378904E-4	-1.44928E-2	1.380565E-4	1.332745E-2
1.868E-2	1.377455E-4	-1.448524E-2	1.381899E-4	1.333498E-2
1.869E-2	1.376007E-4	-1.447767E-2	1.383232E-4	1.334251E-2
1.87E-2	1.374559E-4	-1.447009E-2	1.384567E-4	1.335002E-2
1.871E-2	1.373113E-4	-1.44625E-2	1.385902E-4	1.335753E-2
1.872E-2	1.371667E-4	-1.44549E-2	1.387239E-4	1.336502E-2
1.873E-2	1.370222E-4	-1.444729E-2	1.388575E-4	1.337251E-2
1.874E-2	1.368777E-4	-1.443967E-2	1.389913E-4	1.337998E-2
1.875E-2	1.367334E-4	-1.443204E-2	1.391251E-4	1.338745E-2
1.876E-2	1.365891E-4	-1.442439E-2	1.392591E-4	1.339491E-2
1.877E-2	1.364449E-4	-1.441673E-2	1.39393E-4	1.340236E-2
1.878E-2	1.363008E-4	-1.440907E-2	1.395271E-4	1.34098E-2
1.879E-2	1.361567E-4	-1.440139E-2	1.396612E-4	1.341723E-2
1.88E-2	1.360127E-4	-1.43937E-2	1.397954E-4	1.342465E-2
1.881E-2	1.358688E-4	-1.4386E-2	1.399297E-4	1.343206E-2
1.882E-2	1.35725E-4	-1.437828E-2	1.400641E-4	1.343946E-2
1.883E-2	1.355813E-4	-1.437056E-2	1.401985E-4	1.344685E-2
1.884E-2	1.354376E-4	-1.436282E-2	1.40333E-4	1.345423E-2
1.885E-2	1.35294E-4	-1.435507E-2	1.404676E-4	1.346161E-2
1.886E-2	1.351505E-4	-1.434732E-2	1.406023E-4	1.346897E-2
1.887E-2	1.350071E-4	-1.433954E-2	1.40737E-4	1.347633E-2
1.888E-2	1.348637E-4	-1.433176E-2	1.408718E-4	1.348368E-2
1.889E-2	1.347204E-4	-1.432397E-2	1.410067E-4	1.349101E-2
1.89E-2	1.345772E-4	-1.431616E-2	1.411416E-4	1.349834E-2
1.891E-2	1.344341E-4	-1.430834E-2	1.412766E-4	1.350566E-2
1.892E-2	1.342911E-4	-1.430051E-2	1.414117E-4	1.351297E-2
1.893E-2	1.341481E-4	-1.429267E-2	1.415469E-4	1.352028E-2
1.894E-2	1.340052E-4	-1.428482E-2	1.416821E-4	1.352757E-2
1.895E-2	1.338624E-4	-1.427695E-2	1.418174E-4	1.353485E-2
1.896E-2	1.337197E-4	-1.426907E-2	1.419528E-4	1.354213E-2
1.897E-2	1.33577E-4	-1.426118E-2	1.420883E-4	1.354939E-2
1.898E-2	1.334344E-4	-1.425328E-2	1.422238E-4	1.355665E-2
1.899E-2	1.332919E-4	-1.424537E-2	1.423594E-4	1.35639E-2
1.9E-2	1.331495E-4	-1.423744E-2	1.424951E-4	1.357114E-2
1.901E-2	1.330072E-4	-1.42295E-2	1.426308E-4	1.357837E-2
1.902E-2	1.328649E-4	-1.422155E-2	1.427667E-4	1.358559E-2
1.903E-2	1.327228E-4	-1.421359E-2	1.429025E-4	1.359281E-2
1.904E-2	1.325807E-4	-1.420561E-2	1.430385E-4	1.360001E-2
1.905E-2	1.324387E-4	-1.419763E-2	1.431745E-4	1.360721E-2
1.906E-2	1.322967E-4	-1.418963E-2	1.433107E-4	1.36144E-2
1.907E-2	1.321549E-4	-1.418161E-2	1.434468E-4	1.362158E-2
1.908E-2	1.320131E-4	-1.417359E-2	1.435831E-4	1.362875E-2
1.909E-2	1.318714E-4	-1.416555E-2	1.437194E-4	1.363591E-2
1.91E-2	1.317298E-4	-1.41575E-2	1.438558E-4	1.364307E-2
1.911E-2	1.315882E-4	-1.414944E-2	1.439923E-4	1.365021E-2
1.912E-2	1.314468E-4	-1.414136E-2	1.441288E-4	1.365735E-2
1.913E-2	1.313054E-4	-1.413327E-2	1.442654E-4	1.366448E-2
1.91459E-2	1.310829E-4	-1.385921E-2	1.444805E-4	1.338838E-2
1.91618E-2	1.308647E-4	-1.358555E-2	1.446912E-4	1.311184E-2
1.91777E-2	1.306509E-4	-1.331229E-2	1.448974E-4	1.283486E-2
1.91936E-2	1.304414E-4	-1.303942E-2	1.450993E-4	1.255745E-2
1.92095E-2	1.302362E-4	-1.276693E-2	1.452968E-4	1.227963E-2
1.92254E-2	1.300354E-4	-1.249481E-2	1.454898E-4	1.200141E-2
1.92413E-2	1.298389E-4	-1.222306E-2	1.456784E-4	1.172278E-2
1.92572E-2	1.296467E-4	-1.195167E-2	1.458626E-4	1.144377E-2
1.92731E-2	1.294588E-4	-1.168063E-2	1.460423E-4	1.116437E-2
1.9289E-2	1.292752E-4	-1.140993E-2	1.462176E-4	1.088461E-2
1.93049E-2	1.29096E-4	-1.113956E-2	1.463884E-4	1.060449E-2
1.93208E-2	1.28921E-4	-1.086952E-2	1.465548E-4	1.032401E-2
1.93367E-2	1.287503E-4	-1.05998E-2	1.467167E-4	1.00432E-2
1.93526E-2	1.285839E-4	-1.033038E-2	1.468742E-4	9.762048E-3
1.93685E-2	1.284218E-4	-1.006127E-2	1.470272E-4	9.480576E-3
1.93844E-2	1.28264E-4	-9.792446E-3	1.471757E-4	9.198791E-3
1.94003E-2	1.281104E-4	-9.52391E-3	1.473197E-4	8.916702E-3
1.94162E-2	1.279611E-4	-9.255651E-3	1.474592E-4	8.634317E-3
1.94321E-2	1.278161E-4	-8.987662E-3	1.475943E-4	8.351648E-3
1.9448E-2	1.276753E-4	-8.719934E-3	1.477248E-4	8.068702E-3
1.94639E-2	1.275388E-4	-8.45246E-3	1.478509E-4	7.78549E-3
1.94798E-2	1.274065E-4	-8.185231E-3	1.479724E-4	7.50202E-3
1.94957E-2	1.272785E-4	-7.91824E-3	1.480894E-4	7.218302E-3
1.95116E-2	1.271547E-4	-7.651479E-3	1.482019E-4	6.934347E-3
1.95275E-2	1.270352E-4	-7.384941E-3	1.483099E-4	6.650162E-3
1.95434E-2	1.269199E-4	-7.118616E-3	1.484134E-4	6.365758E-3
1.95593E-2	1.268088E-4	-6.852498E-3	1.485124E-4	6.081143E-3
1.95752E-2	1.267019E-4	-6.586579E-3	1.486068E-4	5.796328E-3
1.95911E-2	1.265993E-4	-6.32085E-3	1.486967E-4	5.511322E-3
1.9607E-2	1.265009E-4	-6.055305E-3	1.48782E-4	5.226134E-3
1.96229E-2	1.264068E-4	-5.789935E-3	1.488629E-4	4.940773E-3
1.96388E-2	1.263168E-4	-5.524732E-3	1.489392E-4	4.65525E-3
1.96547E-2	1.262311E-4	-5.25969E-3	1.490109E-4	4.369573E-3
1.96706E-2	1.261496E-4	-4.994799E-3	1.490781E-4	4.083753E-3
1.96865E-2	1.260723E-4	-4.730053E-3	1.491408E-4	3.797798E-3
1.97024E-2	1.259991E-4	-4.465444E-3	1.491989E-4	3.511717E-3
1.97183E-2	1.259302E-4	-4.200963E-3	1.492524E-4	3.225522E-3
1.97342E-2	1.258656E-4	-3.936604E-3	1.493014E-4	2.93922E-3
1.97501E-2	1.258051E-4	-3.672358E-3	1.493459E-4	2.652821E-3
1.9766E-2	1.257488E-4	-3.408219E-3	1.493858E-4	2.366335E-3
1.97819E-2	1.256967E-4	-3.144177E-3	1.494212E-4	2.079772E-3
1.97978E-2	1.256488E-4	-2.880227E-3	1.494519E-4	1.79314E-3
1.98137E-2	1.256051E-4	-2.616359E-3	1.494782E-4	1.506449E-3
1.98296E-2	1.255656E-4	-2.352566E-3	1.494998E-4	1.219709E-3
1.98455E-2	1.255303E-4	-2.088841E-3	1.49517E-4	9.329296E-4
1.98614E-2	1.254992E-4	-1.825176E-3	1.495295E-4	6.461195E-4
1.98773E-2	1.254722E-4	-1.561564E-3	1.495375E-4	3.592886E-4
1.98932E-2	1.254495E-4	-1.297996E-3	1.495409E-4	7.244621E-5
1.99091E-2	1.25431E-4	-1.034465E-3	1.495398E-4	-2.143981E-4
1.9925E-2	1.254166E-4	-7.709634E-4	1.495341E-4	-5.012348E-4
1.99409E-2	1.254064E-4	-5.074838E-4	1.495239E-4	-7.880544E-4
1.99568E-2	1.254005E-4	-2.440183E-4	1.495091E-4	-1.074848E-3
1.99727E-2	1.253987E-4	1.944056E-5	1.494897E-4	-1.361605E-3
1.99886E-2	1.254011E-4	2.829005E-4	1.494658E-4	-1.648317E-3
2.00045E-2	1.254077E-4	5.463692E-4	1.494373E-4	-1.934973E-3
2.00204E-2	1.254185E-4	8.098542E-4	1.494042E-4	-2.221566E-3
2.00363E-2	1.254334E-4	1.073363E-3	1.493666E-4	-2.508084E-3
2.00522E-2	1.254526E-4	1.336904E-3	1.493245E-4	-2.794519E-3
2.00681E-2	1.254759E-4	1.600483E-3	1.492778E-4	-3.080862E-3
2.0084E-2	1.255035E-4	1.86411E-3	1.492265E-4	-3.367102E-3
2.00999E-2	1.255352E-4	2.127791E-3	1.491707E-4	-3.65323E-3
2.01158E-2	1.255712E-4	2.391534E-3	1.491103E-4	-3.939237E-3
2.01317E-2	1.256113E-4	2.655348E-3	1.490454E-4	-4.225113E-3
2.01476E-2	1.256556E-4	2.919238E-3	1.48976E-4	-4.51085E-3
2.01635E-2	1.257041E-4	3.183214E-3	1.48902E-4	-4.796436E-3
2.01794E-2	1.257568E-4	3.447282E-3	1.488234E-4	-5.081864E-3
2.01953E-2	1.258137E-4	3.711451E-3	1.487404E-4	-5.367123E-3
2.02112E-2	1.258748E-4	3.975727E-3	1.486528E-4	-5.652204E-3
2.02271E-2	1.259402E-4	4.24012E-3	1.485606E-4	-5.937098E-3
2.0243E-2	1.260097E-4	4.504636E-3	1.48464E-4	-6.221795E-3
2.02589E-2	1.260834E-4	4.769283E-3	1.483628E-4	-6.506286E-3
2.02748E-2	1.261613E-4	5.034069E-3	1.482571E-4	-6.79056E-3
2.02907E-2	1.262435E-4	5.299002E-3	1.481468E-4	-7.07461E-3
2.03066E-2	1.263299E-4	5.564088E-3	1.480321E-4	-7.358425E-3
2.03225E-2	1.264204E-4	5.829337E-3	1.479129E-4	-7.641997E-3
2.03384E-2	1.265152E-4	6.094756E-3	1.477891E-4	-7.925315E-3
2.03543E-2	1.266142E-4	6.360352E-3	1.476608E-4	-8.20837E-3
2.03702E-2	1.267175E-4	6.626133E-3	1.475281E-4	-8.491152E-3
2.03861E-2	1.26825E-4	6.892108E-3	1.473908E-4	-8.773654E-3
2.0402E-2	1.269367E-4	7.158283E-3	1.472491E-4	-9.055864E-3
2.04179E-2	1.270526E-4	7.424667E-3	1.471028E-4	-9.337773E-3
2.04338E-2	1.271728E-4	7.691267E-3	1.469521E-4	-9.619373E-3
2.04497E-2	1.272972E-4	7.958092E-3	1.467969E-4	-9.900654E-3
2.04656E-2	1.274258E-4	8.225149E-3	1.466373E-4	-1.018161E-2
2.04815E-2	1.275587E-4	8.492446E-3	1.464732E-4	-1.046222E-2
2.04974E-2	1.276959E-4	8.75999E-3	1.463046E-4	-1.074249E-2
2.05133E-2	1.278373E-4	9.027791E-3	1.461316E-4	-1.10224E-2
2.05292E-2	1.27983E-4	9.295855E-3	1.459541E-4	-1.130194E-2
2.05451E-2	1.281329E-4	9.56419E-3	1.457722E-4	-1.158111E-2
2.0561E-2	1.282871E-4	9.832805E-3	1.455858E-4	-1.185989E-2
2.05769E-2	1.284456E-4	1.010171E-2	1.45395E-4	-1.213828E-2
2.05928E-2	1.286084E-4	1.037091E-2	1.451998E-4	-1.241627E-2
2.06087E-2	1.287754E-4	1.064041E-2	1.450002E-4	-1.269384E-2
2.06246E-2	1.289467E-4	1.091022E-2	1.447961E-4	-1.2971E-2
2.06405E-2	1.291223E-4	1.118035E-2	1.445877E-4	-1.324772E-2
2.06564E-2	1.293023E-4	1.145081E-2	1.443749E-4	-1.3524E-2
2.06723E-2	1.294865E-4	1.172161E-2	1.441576E-4	-1.379983E-2
2.06882E-2	1.29675E-4	1.199274E-2	1.43936E-4	-1.40752E-2
2.07041E-2	1.298679E-4	1.226424E-2	1.437101E-4	-1.43501E-2
2.072E-2	1.30065E-4	1.253609E-2	1.434797E-4	-1.462452E-2
2.073E-2	1.301904E-4	1.254432E-2	1.433335E-4	-1.461731E-2
2.074E-2	1.303159E-4	1.255254E-2	1.431874E-4	-1.461009E-2
2.075E-2	1.304415E-4	1.256075E-2	1.430413E-4	-1.460287E-2
2.076E-2	1.305671E-4	1.256895E-2	1.428953E-4	-1.459563E-2
2.077E-2	1.306928E-4	1.257714E-2	1.427494E-4	-1.458838E-2
2.078E-2	1.308187E-4	1.258532E-2	1.426035E-4	-1.458112E-2
2.079E-2	1.309446E-4	1.259349E-2	1.424578E-4	-1.457386E-2
2.08E-2	1.310705E-4	1.260164E-2	1.423121E-4	-1.456658E-2
2.081E-2	1.311966E-4	1.260979E-2	1.421664E-4	-1.455929E-2
2.082E-2	1.313227E-4	1.261792E-2	1.420209E-4	-1.455199E-2
2.083E-2	1.314489E-4	1.262604E-2	1.418754E-4	-1.454469E-2
2.084E-2	1.315752E-4	1.263415E-2	1.4173E-4	-1.453737E-2
2.085E-2	1.317016E-4	1.264225E-2	1.415846E-4	-1.453004E-2
2.086E-2	1.318281E-4	1.265034E-2	1.414394E-4	-1.452271E-2
2.087E-2	1.319546E-4	1.265842E-2	1.412942E-4	-1.451536E-2
2.088E-2	1.320813E-4	1.266648E-2	1.411491E-4	-1.450801E-2
2.089E-2	1.32208E-4	1.267454E-2	1.41004E-4	-1.450064E-2
2.09E-2	1.323348E-4	1.268259E-2	1.408591E-4	-1.449326E-2
2.091E-2	1.324616E-4	1.269062E-2	1.407142E-4	-1.448588E-2
2.092E-2	1.325886E-4	1.269864E-2	1.405693E-4	-1.447848E-2
2.093E-2	1.327156E-4	1.270666E-2	1.404246E-4	-1.447107E-2
2.094E-2	1.328427E-4	1.271466E-2	1.402799E-4	-1.446365E-2
2.095E-2	1.329699E-4	1.272265E-2	1.401353E-4	-1.445623E-2
2.096E-2	1.330972E-4	1.273063E-2	1.399908E-4	-1.444879E-2
2.097E-2	1.332245E-4	1.27386E-2	1.398463E-4	-1.444134E-2
2.098E-2	1.333519E-4	1.274656E-2	1.39702E-4	-1.443388E-2
2.099E-2	1.334794E-4	1.275451E-2	1.395577E-4	-1.442641E-2
2.1E-2	1.33607E-4	1.276245E-2	1.394134E-4	-1.441893E-2
2.101E-2	1.337347E-4	1.277038E-2	1.392693E-4	-1.441144E-2
2.102E-2	1.338624E-4	1.27783E-2	1.391252E-4	-1.440394E-2
2.103E-2	1.339902E-4	1.27862E-2	1.389812E-4	-1.439643E-2
2.104E-2	1.341181E-4	1.27941E-2	1.388373E-4	-1.438891E-2
2.105E-2	1.342461E-4	1.280199E-2	1.386934E-4	-1.438138E-2
2.106E-2	1.343742E-4	1.280986E-2	1.385497E-4	-1.437383E-2
2.107E-2	1.345023E-4	1.281773E-2	1.38406E-4	-1.436628E-2
2.108E-2	1.346305E-4	1.282559E-2	1.382623E-4	-1.435871E-2
2.109E-2	1.347588E-4	1.283343E-2	1.381188E-4	-1.435114E-2
2.11E-2	1.348872E-4	1.284127E-2	1.379753E-4	-1.434355E-2
2.111E-2	1.350157E-4	1.284909E-2	1.378319E-4	-1.433596E-2
2.112E-2	1.351442E-4	1.285691E-2	1.376886E-4	-1.432835E-2
2.113E-2	1.352728E-4	1.286471E-2	1.375453E-4	-1.432073E-2
2.114E-2	1.354015E-4	1.287251E-2	1.374022E-4	-1.43131E-2
2.115E-2	1.355302E-4	1.288029E-2	1.372591E-4	-1.430546E-2
2.116E-2	1.356591E-4	1.288807E-2	1.371161E-4	-1.429781E-2
2.117E-2	1.35788E-4	1.289583E-2	1.369731E-4	-1.429015E-2
2.118E-2	1.35917E-4	1.290359E-2	1.368303E-4	-1.428247E-2
2.119E-2	1.360461E-4	1.291133E-2	1.366875E-4	-1.427479E-2
2.12E-2	1.361752E-4	1.291907E-2	1.365448E-4	-1.426709E-2
2.121E-2	1.363045E-4	1.292679E-2	1.364021E-4	-1.425938E-2
2.122E-2	1.364338E-4	1.293451E-2	1.362596E-4	-1.425167E-2
2.123E-2	1.365632E-4	1.294221E-2	1.361171E-4	-1.424394E-2
2.124E-2	1.366926E-4	1.294991E-2	1.359747E-4	-1.423619E-2
2.125E-2	1.368221E-4	1.295759E-2	1.358324E-4	-1.422844E-2
2.126E-2	1.369518E-4	1.296527E-2	1.356901E-4	-1.422068E-2
2.127E-2	1.370815E-4	1.297294E-2	1.35548E-4	-1.42129E-2
2.128E-2	1.372112E-4	1.29806E-2	1.354059E-4	-1.420512E-2
2.129E-2	1.373411E-4	1.298824E-2	1.352639E-4	-1.419732E-2
2.13E-2	1.37471E-4	1.299588E-2	1.351219E-4	-1.418951E-2
2.131E-2	1.37601E-4	1.300351E-2	1.349801E-4	-1.418169E-2
2.132E-2	1.377311E-4	1.301113E-2	1.348383E-4	-1.417385E-2
2.133E-2	1.378612E-4	1.301874E-2	1.346966E-4	-1.416601E-2
2.134E-2	1.379914E-4	1.302634E-2	1.34555E-4	-1.415815E-2
2.135E-2	1.381217E-4	1.303393E-2	1.344134E-4	-1.415029E-2
2.136E-2	1.382521E-4	1.304151E-2	1.34272E-4	-1.414241E-2
2.137E-2	1.383826E-4	1.304908E-2	1.341306E-4	-1.413451E-2
2.138E-2	1.385131E-4	1.305664E-2	1.339893E-4	-1.412661E-2
2.139E-2	1.386437E-4	1.306419E-2	1.338481E-4	-1.411869E-2
2.14E-2	1.387744E-4	1.307174E-2	1.337069E-4	-1.411077E-2
2.141E-2	1.389051E-4	1.307927E-2	1.335658E-4	-1.410283E-2
2.142E-2	1.39036E-4	1.30868E-2	1.334248E-4	-1.409488E-2
2.143E-2	1.391669E-4	1.309431E-2	1.332839E-4	-1.408691E-2
2.144E-2	1.392978E-4	1.310182E-2	1.331431E-4	-1.407894E-2
2.145E-2	1.394289E-4	1.310932E-2	1.330024E-4	-1.407095E-2
2.146E-2	1.3956E-4	1.311681E-2	1.328617E-4	-1.406295E-2
2.147E-2	1.396912E-4	1.312428E-2	1.327211E-4	-1.405494E-2
2.148E-2	1.398225E-4	1.313175E-2	1.325806E-4	-1.404691E-2
2.149E-2	1.399539E-4	1.313922E-2	1.324402E-4	-1.403888E-2
2.15E-2	1.400853E-4	1.314667E-2	1.322998E-4	-1.403083E-2
2.151E-2	1.402168E-4	1.315411E-2	1.321595E-4	-1.402277E-2
2.152E-2	1.403484E-4	1.316154E-2	1.320194E-4	-1.401469E-2
2.153E-2	1.4048E-4	1.316897E-2	1.318793E-4	-1.400661E-2
2.154E-2	1.406118E-4	1.317639E-2	1.317392E-4	-1.399851E-2
2.155E-2	1.407436E-4	1.318379E-2	1.315993E-4	-1.399039E-2
2.156E-2	1.408754E-4	1.319119E-2	1.314594E-4	-1.398227E-2
2.157E-2	1.410074E-4	1.319858E-2	1.313196E-4	-1.397413E-2
2.158E-2	1.411394E-4	1.320596E-2	1.311799E-4	-1.396598E-2
2.159E-2	1.412715E-4	1.321333E-2	1.310403E-4	-1.395782E-2
2.16E-2	1.414037E-4	1.32207E-2	1.309008E-4	-1.394965E-2
2.161E-2	1.415359E-4	1.322805E-2	1.307613E-4	-1.394146E-2
2.162E-2	1.416682E-4	1.32354E-2	1.30622E-4	-1.393326E-2
2.163E-2	1.418006E-4	1.324273E-2	1.304827E-4	-1.392504E-2
2.164E-2	1.419331E-4	1.325006E-2	1.303435E-4	-1.391682E-2
2.165E-2	1.420656E-4	1.325738E-2	1.302043E-4	-1.390858E-2
2.166E-2	1.421982E-4	1.326469E-2	1.300653E-4	-1.390032E-2
2.167E-2	1.423309E-4	1.327199E-2	1.299263E-4	-1.389206E-2
2.168E-2	1.424637E-4	1.327929E-2	1.297874E-4	-1.388378E-2
2.169E-2	1.425965E-4	1.328657E-2	1.296486E-4	-1.387549E-2
2.17E-2	1.427294E-4	1.329385E-2	1.295099E-4	-1.386718E-2
2.171E-2	1.428624E-4	1.330112E-2	1.293713E-4	-1.385886E-2
2.172E-2	1.429954E-4	1.330838E-2	1.292328E-4	-1.385053E-2
