    Z      	  a(m)    	   a'    	  b(m) 	   b'
3.9543E-2	2.655406E-4	-7.533008E-3	2.64953E-4	2.434695E-3
3.9552E-2	2.654728E-4	-7.532021E-3	2.649749E-4	2.435688E-3
3.9561E-2	2.654051E-4	-7.531033E-3	2.649968E-4	2.43668E-3
3.957E-2	2.653373E-4	-7.530044E-3	2.650187E-4	2.437673E-3
3.9579E-2	2.652695E-4	-7.529055E-3	2.650407E-4	2.438665E-3
3.9588E-2	2.652018E-4	-7.528065E-3	2.650626E-4	2.439657E-3
3.9597E-2	2.65134E-4	-7.527074E-3	2.650846E-4	2.440649E-3
3.9606E-2	2.650663E-4	-7.526083E-3	2.651066E-4	2.441641E-3
3.9615E-2	2.649985E-4	-7.52509E-3	2.651286E-4	2.442632E-3
3.9624E-2	2.649308E-4	-7.524097E-3	2.651505E-4	2.443623E-3
3.9633E-2	2.648631E-4	-7.523104E-3	2.651725E-4	2.444614E-3
3.9642E-2	2.647954E-4	-7.522109E-3	2.651945E-4	2.445605E-3
3.9651E-2	2.647277E-4	-7.521114E-3	2.652166E-4	2.446595E-3
3.966E-2	2.6466E-4	-7.520118E-3	2.652386E-4	2.447585E-3
3.9669E-2	2.645923E-4	-7.519121E-3	2.652606E-4	2.448575E-3
3.9678E-2	2.645247E-4	-7.518123E-3	2.652827E-4	2.449565E-3
3.9687E-2	2.64457E-4	-7.517125E-3	2.653047E-4	2.450554E-3
3.9696E-2	2.643894E-4	-7.516126E-3	2.653268E-4	2.451543E-3
3.9705E-2	2.643217E-4	-7.515126E-3	2.653488E-4	2.452532E-3
3.9714E-2	2.642541E-4	-7.514126E-3	2.653709E-4	2.453521E-3
3.9723E-2	2.641865E-4	-7.513124E-3	2.65393E-4	2.45451E-3
3.9732E-2	2.641189E-4	-7.512122E-3	2.654151E-4	2.455498E-3
3.9741E-2	2.640513E-4	-7.511119E-3	2.654372E-4	2.456486E-3
3.975E-2	2.639837E-4	-7.510116E-3	2.654593E-4	2.457473E-3
3.97669E-2	2.638576E-4	-7.40686E-3	2.655E-4	2.357359E-3
3.97838E-2	2.637333E-4	-7.303649E-3	2.65539E-4	2.257229E-3
3.98007E-2	2.636107E-4	-7.200483E-3	2.655763E-4	2.157083E-3
3.98176E-2	2.634899E-4	-7.097362E-3	2.656119E-4	2.056922E-3
3.98345E-2	2.633709E-4	-6.994283E-3	2.656458E-4	1.956748E-3
3.98514E-2	2.632535E-4	-6.891248E-3	2.65678E-4	1.85656E-3
3.98683E-2	2.631379E-4	-6.788255E-3	2.657086E-4	1.756359E-3
3.98852E-2	2.630241E-4	-6.685304E-3	2.657374E-4	1.656146E-3
3.99021E-2	2.62912E-4	-6.582393E-3	2.657645E-4	1.555922E-3
3.9919E-2	2.628016E-4	-6.479523E-3	2.6579E-4	1.455688E-3
3.99359E-2	2.62693E-4	-6.376693E-3	2.658137E-4	1.355443E-3
3.99528E-2	2.625861E-4	-6.273902E-3	2.658358E-4	1.255189E-3
3.99697E-2	2.624809E-4	-6.171149E-3	2.658562E-4	1.154927E-3
3.99866E-2	2.623775E-4	-6.068434E-3	2.658748E-4	1.054656E-3
4.00035E-2	2.622758E-4	-5.965756E-3	2.658918E-4	9.543789E-4
4.00204E-2	2.621758E-4	-5.863114E-3	2.659071E-4	8.540948E-4
4.00373E-2	2.620776E-4	-5.760509E-3	2.659207E-4	7.538049E-4
4.00542E-2	2.619811E-4	-5.657939E-3	2.659326E-4	6.535099E-4
4.00711E-2	2.618864E-4	-5.555403E-3	2.659428E-4	5.532104E-4
4.0088E-2	2.617934E-4	-5.452902E-3	2.659513E-4	4.529071E-4
4.01049E-2	2.617021E-4	-5.350434E-3	2.659581E-4	3.526007E-4
4.01218E-2	2.616125E-4	-5.247998E-3	2.659632E-4	2.52292E-4
4.01387E-2	2.615247E-4	-5.145595E-3	2.659666E-4	1.519815E-4
4.01556E-2	2.614386E-4	-5.043223E-3	2.659683E-4	5.166993E-5
4.01725E-2	2.613542E-4	-4.940883E-3	2.659684E-4	-4.864194E-5
4.01894E-2	2.612716E-4	-4.838572E-3	2.659667E-4	-1.489535E-4
4.02063E-2	2.611907E-4	-4.736291E-3	2.659633E-4	-2.49264E-4
4.02232E-2	2.611115E-4	-4.634039E-3	2.659583E-4	-3.495728E-4
4.02401E-2	2.61034E-4	-4.531815E-3	2.659515E-4	-4.498792E-4
4.0257E-2	2.609583E-4	-4.429619E-3	2.659431E-4	-5.501825E-4
4.02739E-2	2.608843E-4	-4.32745E-3	2.659329E-4	-6.504821E-4
4.02908E-2	2.608121E-4	-4.225308E-3	2.659211E-4	-7.507772E-4
4.03077E-2	2.607415E-4	-4.123191E-3	2.659075E-4	-8.510672E-4
4.03246E-2	2.606727E-4	-4.0211E-3	2.658923E-4	-9.513513E-4
4.03415E-2	2.606056E-4	-3.919033E-3	2.658754E-4	-1.051629E-3
4.03584E-2	2.605402E-4	-3.816991E-3	2.658568E-4	-1.151899E-3
4.03753E-2	2.604766E-4	-3.714971E-3	2.658364E-4	-1.252162E-3
4.03922E-2	2.604147E-4	-3.612974E-3	2.658144E-4	-1.352416E-3
4.04091E-2	2.603545E-4	-3.511E-3	2.657907E-4	-1.452661E-3
4.0426E-2	2.60296E-4	-3.409047E-3	2.657653E-4	-1.552896E-3
4.04429E-2	2.602392E-4	-3.307114E-3	2.657382E-4	-1.65312E-3
4.04598E-2	2.601842E-4	-3.205202E-3	2.657095E-4	-1.753333E-3
4.04767E-2	2.601309E-4	-3.10331E-3	2.65679E-4	-1.853533E-3
4.04936E-2	2.600793E-4	-3.001436E-3	2.656468E-4	-1.953722E-3
4.05105E-2	2.600295E-4	-2.899581E-3	2.65613E-4	-2.053897E-3
4.05274E-2	2.599813E-4	-2.797743E-3	2.655774E-4	-2.154057E-3
4.05443E-2	2.599349E-4	-2.695923E-3	2.655401E-4	-2.254203E-3
4.05612E-2	2.598902E-4	-2.594119E-3	2.655012E-4	-2.354334E-3
4.05781E-2	2.598472E-4	-2.492331E-3	2.654606E-4	-2.454449E-3
4.0595E-2	2.59806E-4	-2.390558E-3	2.654182E-4	-2.554546E-3
4.06119E-2	2.597664E-4	-2.2888E-3	2.653742E-4	-2.654626E-3
4.06288E-2	2.597286E-4	-2.187056E-3	2.653285E-4	-2.754689E-3
4.06457E-2	2.596925E-4	-2.085325E-3	2.652811E-4	-2.854732E-3
4.06626E-2	2.596581E-4	-1.983607E-3	2.65232E-4	-2.954756E-3
4.06795E-2	2.596254E-4	-1.881901E-3	2.651812E-4	-3.054759E-3
4.06964E-2	2.595945E-4	-1.780206E-3	2.651288E-4	-3.154742E-3
4.07133E-2	2.595653E-4	-1.678522E-3	2.650746E-4	-3.254703E-3
4.07302E-2	2.595378E-4	-1.576849E-3	2.650188E-4	-3.354641E-3
4.07471E-2	2.59512E-4	-1.475185E-3	2.649612E-4	-3.454557E-3
4.0764E-2	2.594879E-4	-1.373531E-3	2.64902E-4	-3.554449E-3
4.07809E-2	2.594655E-4	-1.271884E-3	2.648411E-4	-3.654317E-3
4.07978E-2	2.594449E-4	-1.170246E-3	2.647785E-4	-3.75416E-3
4.08147E-2	2.59426E-4	-1.068614E-3	2.647142E-4	-3.853977E-3
4.08316E-2	2.594088E-4	-9.669891E-4	2.646482E-4	-3.953768E-3
4.08485E-2	2.593933E-4	-8.6537E-4	2.645806E-4	-4.053531E-3
4.08654E-2	2.593795E-4	-7.637563E-4	2.645112E-4	-4.153267E-3
4.08823E-2	2.593675E-4	-6.621472E-4	2.644402E-4	-4.252975E-3
4.08992E-2	2.593572E-4	-5.605421E-4	2.643675E-4	-4.352653E-3
4.09161E-2	2.593485E-4	-4.589404E-4	2.642931E-4	-4.452302E-3
4.0933E-2	2.593416E-4	-3.573416E-4	2.64217E-4	-4.55192E-3
4.09499E-2	2.593365E-4	-2.557449E-4	2.641392E-4	-4.651507E-3
4.09668E-2	2.59333E-4	-1.541498E-4	2.640598E-4	-4.751062E-3
4.09837E-2	2.593313E-4	-5.255564E-5	2.639786E-4	-4.850585E-3
4.10006E-2	2.593312E-4	4.903823E-5	2.638958E-4	-4.950074E-3
4.10175E-2	2.593329E-4	1.506324E-4	2.638113E-4	-5.049529E-3
4.10344E-2	2.593363E-4	2.522275E-4	2.637251E-4	-5.14895E-3
4.10513E-2	2.593414E-4	3.538241E-4	2.636373E-4	-5.248336E-3
4.10682E-2	2.593483E-4	4.554229E-4	2.635477E-4	-5.347685E-3
4.10851E-2	2.593568E-4	5.570245E-4	2.634565E-4	-5.446998E-3
4.1102E-2	2.593671E-4	6.586295E-4	2.633636E-4	-5.546274E-3
4.11189E-2	2.593791E-4	7.602385E-4	2.632691E-4	-5.645512E-3
4.11358E-2	2.593928E-4	8.618522E-4	2.631728E-4	-5.744711E-3
4.11527E-2	2.594082E-4	9.634712E-4	2.630749E-4	-5.84387E-3
4.11696E-2	2.594254E-4	1.065096E-3	2.629753E-4	-5.94299E-3
4.11865E-2	2.594442E-4	1.166727E-3	2.62874E-4	-6.042069E-3
4.12034E-2	2.594648E-4	1.268366E-3	2.627711E-4	-6.141106E-3
4.12203E-2	2.594871E-4	1.370012E-3	2.626664E-4	-6.240102E-3
4.12372E-2	2.595111E-4	1.471667E-3	2.625602E-4	-6.339054E-3
4.12541E-2	2.595368E-4	1.57333E-3	2.624522E-4	-6.437964E-3
4.1271E-2	2.595643E-4	1.675004E-3	2.623425E-4	-6.536828E-3
4.12879E-2	2.595935E-4	1.776687E-3	2.622312E-4	-6.635649E-3
4.13048E-2	2.596243E-4	1.878381E-3	2.621183E-4	-6.734423E-3
4.13217E-2	2.596569E-4	1.980087E-3	2.620036E-4	-6.833152E-3
4.13386E-2	2.596913E-4	2.081805E-3	2.618873E-4	-6.931833E-3
4.13555E-2	2.597273E-4	2.183536E-3	2.617693E-4	-7.030468E-3
4.13724E-2	2.597651E-4	2.28528E-3	2.616497E-4	-7.129053E-3
4.13893E-2	2.598046E-4	2.387038E-3	2.615284E-4	-7.22759E-3
4.14062E-2	2.598458E-4	2.48881E-3	2.614054E-4	-7.326078E-3
4.14231E-2	2.598887E-4	2.590598E-3	2.612807E-4	-7.424515E-3
4.144E-2	2.599333E-4	2.692402E-3	2.611544E-4	-7.522901E-3
4.1449E-2	2.599576E-4	2.693453E-3	2.610867E-4	-7.521864E-3
4.1458E-2	2.599818E-4	2.694503E-3	2.61019E-4	-7.520826E-3
4.1467E-2	2.600061E-4	2.695554E-3	2.609514E-4	-7.519787E-3
4.1476E-2	2.600303E-4	2.696604E-3	2.608837E-4	-7.518748E-3
4.1485E-2	2.600546E-4	2.697654E-3	2.60816E-4	-7.517708E-3
4.1494E-2	2.600789E-4	2.698703E-3	2.607484E-4	-7.516667E-3
4.1503E-2	2.601032E-4	2.699752E-3	2.606807E-4	-7.515625E-3
4.1512E-2	2.601275E-4	2.700801E-3	2.606131E-4	-7.514582E-3
4.1521E-2	2.601518E-4	2.70185E-3	2.605455E-4	-7.513539E-3
4.153E-2	2.601761E-4	2.702898E-3	2.604778E-4	-7.512494E-3
4.1539E-2	2.602004E-4	2.703946E-3	2.604102E-4	-7.511449E-3
4.1548E-2	2.602248E-4	2.704994E-3	2.603426E-4	-7.510403E-3
4.1557E-2	2.602491E-4	2.706042E-3	2.60275E-4	-7.509357E-3
4.1566E-2	2.602735E-4	2.707089E-3	2.602075E-4	-7.508309E-3
4.1575E-2	2.602979E-4	2.708136E-3	2.601399E-4	-7.507261E-3
4.1584E-2	2.603222E-4	2.709182E-3	2.600723E-4	-7.506212E-3
4.1593E-2	2.603466E-4	2.710229E-3	2.600048E-4	-7.505162E-3
4.1602E-2	2.60371E-4	2.711275E-3	2.599372E-4	-7.504112E-3
4.1611E-2	2.603954E-4	2.712321E-3	2.598697E-4	-7.50306E-3
4.162E-2	2.604198E-4	2.713366E-3	2.598022E-4	-7.502008E-3
4.1629E-2	2.604443E-4	2.714411E-3	2.597347E-4	-7.500955E-3
4.1638E-2	2.604687E-4	2.715456E-3	2.596672E-4	-7.499901E-3
4.1647E-2	2.604931E-4	2.716501E-3	2.595997E-4	-7.498846E-3
4.1656E-2	2.605176E-4	2.717545E-3	2.595322E-4	-7.497791E-3
4.1665E-2	2.605421E-4	2.718589E-3	2.594647E-4	-7.496734E-3
4.1674E-2	2.605665E-4	2.719633E-3	2.593972E-4	-7.495677E-3
4.1683E-2	2.60591E-4	2.720677E-3	2.593298E-4	-7.494619E-3
4.1692E-2	2.606155E-4	2.72172E-3	2.592623E-4	-7.49356E-3
4.1701E-2	2.6064E-4	2.722763E-3	2.591949E-4	-7.492501E-3
4.171E-2	2.606645E-4	2.723805E-3	2.591275E-4	-7.49144E-3
4.1719E-2	2.60689E-4	2.724848E-3	2.590601E-4	-7.490379E-3
4.1728E-2	2.607136E-4	2.72589E-3	2.589927E-4	-7.489317E-3
4.1737E-2	2.607381E-4	2.726931E-3	2.589253E-4	-7.488254E-3
4.1746E-2	2.607626E-4	2.727973E-3	2.588579E-4	-7.487191E-3
4.1755E-2	2.607872E-4	2.729014E-3	2.587905E-4	-7.486126E-3
4.1764E-2	2.608118E-4	2.730055E-3	2.587231E-4	-7.485061E-3
4.1773E-2	2.608363E-4	2.731095E-3	2.586558E-4	-7.483995E-3
4.1782E-2	2.608609E-4	2.732136E-3	2.585884E-4	-7.482928E-3
4.1791E-2	2.608855E-4	2.733176E-3	2.585211E-4	-7.48186E-3
4.18E-2	2.609101E-4	2.734216E-3	2.584537E-4	-7.480791E-3
4.1809E-2	2.609347E-4	2.735255E-3	2.583864E-4	-7.479722E-3
4.1818E-2	2.609594E-4	2.736294E-3	2.583191E-4	-7.478652E-3
4.1827E-2	2.60984E-4	2.737333E-3	2.582518E-4	-7.477581E-3
4.1836E-2	2.610086E-4	2.738372E-3	2.581845E-4	-7.476509E-3
4.1845E-2	2.610333E-4	2.73941E-3	2.581172E-4	-7.475436E-3
4.1854E-2	2.610579E-4	2.740448E-3	2.580499E-4	-7.474362E-3
4.1863E-2	2.610826E-4	2.741486E-3	2.579827E-4	-7.473288E-3
4.1872E-2	2.611073E-4	2.742523E-3	2.579154E-4	-7.472213E-3
4.1881E-2	2.61132E-4	2.74356E-3	2.578482E-4	-7.471137E-3
4.189E-2	2.611567E-4	2.744597E-3	2.577809E-4	-7.47006E-3
4.1899E-2	2.611814E-4	2.745634E-3	2.577137E-4	-7.468982E-3
4.1908E-2	2.612061E-4	2.74667E-3	2.576465E-4	-7.467904E-3
4.1917E-2	2.612308E-4	2.747706E-3	2.575793E-4	-7.466824E-3
4.1926E-2	2.612555E-4	2.748742E-3	2.575121E-4	-7.465744E-3
4.1935E-2	2.612803E-4	2.749777E-3	2.574449E-4	-7.464663E-3
4.1944E-2	2.61305E-4	2.750812E-3	2.573777E-4	-7.463581E-3
4.1953E-2	2.613298E-4	2.751847E-3	2.573106E-4	-7.462499E-3
4.1962E-2	2.613546E-4	2.752882E-3	2.572434E-4	-7.461415E-3
4.1971E-2	2.613794E-4	2.753916E-3	2.571763E-4	-7.460331E-3
4.198E-2	2.614041E-4	2.75495E-3	2.571091E-4	-7.459246E-3
4.1989E-2	2.614289E-4	2.755984E-3	2.57042E-4	-7.45816E-3
4.1998E-2	2.614538E-4	2.757017E-3	2.569749E-4	-7.457073E-3
4.2007E-2	2.614786E-4	2.75805E-3	2.569078E-4	-7.455985E-3
4.2016E-2	2.615034E-4	2.759083E-3	2.568407E-4	-7.454897E-3
4.2025E-2	2.615282E-4	2.760115E-3	2.567736E-4	-7.453807E-3
4.2034E-2	2.615531E-4	2.761148E-3	2.567065E-4	-7.452717E-3
4.2043E-2	2.615779E-4	2.76218E-3	2.566394E-4	-7.451626E-3
4.2052E-2	2.616028E-4	2.763211E-3	2.565724E-4	-7.450534E-3
4.2061E-2	2.616277E-4	2.764243E-3	2.565053E-4	-7.449441E-3
4.207E-2	2.616526E-4	2.765274E-3	2.564383E-4	-7.448348E-3
4.2079E-2	2.616775E-4	2.766305E-3	2.563712E-4	-7.447253E-3
4.2088E-2	2.617024E-4	2.767335E-3	2.563042E-4	-7.446158E-3
4.2097E-2	2.617273E-4	2.768365E-3	2.562372E-4	-7.445062E-3
4.2106E-2	2.617522E-4	2.769395E-3	2.561702E-4	-7.443965E-3
4.2115E-2	2.617771E-4	2.770425E-3	2.561032E-4	-7.442867E-3
4.2124E-2	2.61802E-4	2.771454E-3	2.560362E-4	-7.441768E-3
4.2133E-2	2.61827E-4	2.772484E-3	2.559693E-4	-7.440669E-3
4.2142E-2	2.61852E-4	2.773512E-3	2.559023E-4	-7.439568E-3
4.2151E-2	2.618769E-4	2.774541E-3	2.558354E-4	-7.438467E-3
4.216E-2	2.619019E-4	2.775569E-3	2.557684E-4	-7.437365E-3
4.2169E-2	2.619269E-4	2.776597E-3	2.557015E-4	-7.436262E-3
4.2178E-2	2.619519E-4	2.777625E-3	2.556346E-4	-7.435158E-3
4.2187E-2	2.619769E-4	2.778652E-3	2.555677E-4	-7.434054E-3
4.2196E-2	2.620019E-4	2.779679E-3	2.555008E-4	-7.432948E-3
4.2205E-2	2.620269E-4	2.780706E-3	2.554339E-4	-7.431842E-3
4.2214E-2	2.620519E-4	2.781732E-3	2.55367E-4	-7.430734E-3
4.2223E-2	2.62077E-4	2.782759E-3	2.553001E-4	-7.429626E-3
4.2232E-2	2.62102E-4	2.783785E-3	2.552332E-4	-7.428517E-3
4.2241E-2	2.621271E-4	2.78481E-3	2.551664E-4	-7.427408E-3
4.225E-2	2.621522E-4	2.785836E-3	2.550996E-4	-7.426297E-3
4.2259E-2	2.621772E-4	2.786861E-3	2.550327E-4	-7.425185E-3
4.2268E-2	2.622023E-4	2.787885E-3	2.549659E-4	-7.424073E-3
4.2277E-2	2.622274E-4	2.78891E-3	2.548991E-4	-7.42296E-3
4.2286E-2	2.622525E-4	2.789934E-3	2.548323E-4	-7.421846E-3
4.2295E-2	2.622776E-4	2.790958E-3	2.547655E-4	-7.420731E-3
4.2304E-2	2.623028E-4	2.791982E-3	2.546987E-4	-7.419615E-3
4.2313E-2	2.623279E-4	2.793005E-3	2.546319E-4	-7.418498E-3
4.2322E-2	2.62353E-4	2.794028E-3	2.545652E-4	-7.417381E-3
4.2331E-2	2.623782E-4	2.795051E-3	2.544984E-4	-7.416262E-3
4.234E-2	2.624033E-4	2.796073E-3	2.544317E-4	-7.415143E-3
4.23569E-2	2.624497E-4	2.688034E-3	2.543073E-4	-7.306456E-3
4.23738E-2	2.624942E-4	2.579974E-3	2.541847E-4	-7.197818E-3
4.23907E-2	2.625369E-4	2.471895E-3	2.54064E-4	-7.089227E-3
4.24076E-2	2.625778E-4	2.363798E-3	2.539451E-4	-6.980684E-3
4.24245E-2	2.626168E-4	2.255683E-3	2.538281E-4	-6.872188E-3
4.24414E-2	2.62654E-4	2.147551E-3	2.537128E-4	-6.763737E-3
4.24583E-2	2.626894E-4	2.039403E-3	2.535994E-4	-6.655331E-3
4.24752E-2	2.627229E-4	1.93124E-3	2.534879E-4	-6.54697E-3
4.24921E-2	2.627546E-4	1.823063E-3	2.533782E-4	-6.438652E-3
4.2509E-2	2.627845E-4	1.714872E-3	2.532703E-4	-6.330378E-3
4.25259E-2	2.628126E-4	1.606669E-3	2.531642E-4	-6.222145E-3
4.25428E-2	2.628388E-4	1.498453E-3	2.530599E-4	-6.113954E-3
4.25597E-2	2.628633E-4	1.390226E-3	2.529575E-4	-6.005803E-3
4.25766E-2	2.628858E-4	1.281989E-3	2.52857E-4	-5.897693E-3
4.25935E-2	2.629066E-4	1.173743E-3	2.527582E-4	-5.789622E-3
4.26104E-2	2.629255E-4	1.065488E-3	2.526613E-4	-5.681589E-3
4.26273E-2	2.629426E-4	9.572243E-4	2.525662E-4	-5.573594E-3
4.26442E-2	2.629579E-4	8.489539E-4	2.524729E-4	-5.465636E-3
4.26611E-2	2.629713E-4	7.406773E-4	2.523814E-4	-5.357715E-3
4.2678E-2	2.629829E-4	6.323951E-4	2.522918E-4	-5.249829E-3
4.26949E-2	2.629927E-4	5.241083E-4	2.52204E-4	-5.141978E-3
4.27118E-2	2.630006E-4	4.158175E-4	2.52118E-4	-5.034162E-3
4.27287E-2	2.630067E-4	3.075237E-4	2.520338E-4	-4.926379E-3
4.27456E-2	2.63011E-4	1.992276E-4	2.519515E-4	-4.818628E-3
4.27625E-2	2.630135E-4	9.092995E-5	2.518709E-4	-4.71091E-3
4.27794E-2	2.630141E-4	-1.736833E-5	2.517922E-4	-4.603223E-3
4.27963E-2	2.630129E-4	-1.256665E-4	2.517154E-4	-4.495567E-3
4.28132E-2	2.630098E-4	-2.339637E-4	2.516403E-4	-4.38794E-3
4.28301E-2	2.63005E-4	-3.422591E-4	2.51567E-4	-4.280343E-3
4.2847E-2	2.629983E-4	-4.50552E-4	2.514956E-4	-4.172774E-3
4.28639E-2	2.629897E-4	-5.588416E-4	2.51426E-4	-4.065233E-3
4.28808E-2	2.629794E-4	-6.67127E-4	2.513582E-4	-3.957719E-3
4.28977E-2	2.629672E-4	-7.754074E-4	2.512922E-4	-3.850231E-3
4.29146E-2	2.629532E-4	-8.83682E-4	2.512281E-4	-3.742769E-3
4.29315E-2	2.629373E-4	-9.919501E-4	2.511657E-4	-3.635332E-3
4.29484E-2	2.629196E-4	-1.100211E-3	2.511052E-4	-3.527919E-3
4.29653E-2	2.629001E-4	-1.208463E-3	2.510465E-4	-3.420529E-3
4.29822E-2	2.628788E-4	-1.316707E-3	2.509896E-4	-3.313162E-3
4.29991E-2	2.628556E-4	-1.42494E-3	2.509345E-4	-3.205817E-3
4.3016E-2	2.628306E-4	-1.533163E-3	2.508812E-4	-3.098494E-3
4.30329E-2	2.628038E-4	-1.641375E-3	2.508298E-4	-2.991191E-3
4.30498E-2	2.627752E-4	-1.749574E-3	2.507801E-4	-2.883907E-3
4.30667E-2	2.627447E-4	-1.857761E-3	2.507323E-4	-2.776643E-3
4.30836E-2	2.627124E-4	-1.965933E-3	2.506863E-4	-2.669398E-3
4.31005E-2	2.626782E-4	-2.074091E-3	2.506421E-4	-2.56217E-3
4.31174E-2	2.626423E-4	-2.182234E-3	2.505997E-4	-2.454959E-3
4.31343E-2	2.626045E-4	-2.29036E-3	2.505591E-4	-2.347765E-3
4.31512E-2	2.625648E-4	-2.398469E-3	2.505203E-4	-2.240586E-3
4.31681E-2	2.625234E-4	-2.50656E-3	2.504834E-4	-2.133422E-3
4.3185E-2	2.624801E-4	-2.614633E-3	2.504482E-4	-2.026272E-3
4.32019E-2	2.62435E-4	-2.722686E-3	2.504149E-4	-1.919135E-3
4.32188E-2	2.623881E-4	-2.830719E-3	2.503833E-4	-1.812012E-3
4.32357E-2	2.623393E-4	-2.938731E-3	2.503536E-4	-1.7049E-3
4.32526E-2	2.622888E-4	-3.046721E-3	2.503257E-4	-1.597799E-3
4.32695E-2	2.622364E-4	-3.154688E-3	2.502996E-4	-1.49071E-3
4.32864E-2	2.621821E-4	-3.262632E-3	2.502753E-4	-1.38363E-3
4.33033E-2	2.621261E-4	-3.370551E-3	2.502529E-4	-1.276559E-3
4.33202E-2	2.620682E-4	-3.478446E-3	2.502322E-4	-1.169497E-3
4.33371E-2	2.620085E-4	-3.586314E-3	2.502133E-4	-1.062443E-3
4.3354E-2	2.61947E-4	-3.694156E-3	2.501963E-4	-9.553952E-4
4.33709E-2	2.618837E-4	-3.80197E-3	2.50181E-4	-8.483542E-4
4.33878E-2	2.618185E-4	-3.909756E-3	2.501676E-4	-7.413188E-4
4.34047E-2	2.617515E-4	-4.017512E-3	2.50156E-4	-6.342883E-4
4.34216E-2	2.616827E-4	-4.125239E-3	2.501462E-4	-5.27262E-4
4.34385E-2	2.616121E-4	-4.232935E-3	2.501382E-4	-4.202392E-4
4.34554E-2	2.615396E-4	-4.3406E-3	2.50132E-4	-3.132192E-4
4.34723E-2	2.614654E-4	-4.448232E-3	2.501276E-4	-2.062012E-4
4.34892E-2	2.613893E-4	-4.555831E-3	2.50125E-4	-9.918465E-5
4.35061E-2	2.613114E-4	-4.663396E-3	2.501242E-4	7.831269E-6
4.3523E-2	2.612317E-4	-4.770926E-3	2.501253E-4	1.148472E-4
4.35399E-2	2.611501E-4	-4.878421E-3	2.501281E-4	2.21864E-4
4.35568E-2	2.610668E-4	-4.985879E-3	2.501328E-4	3.288822E-4
4.35737E-2	2.609816E-4	-5.093301E-3	2.501392E-4	4.359026E-4
4.35906E-2	2.608946E-4	-5.200684E-3	2.501475E-4	5.429259E-4
4.36075E-2	2.608058E-4	-5.308028E-3	2.501576E-4	6.499529E-4
4.36244E-2	2.607152E-4	-5.415333E-3	2.501695E-4	7.569841E-4
4.36413E-2	2.606228E-4	-5.522598E-3	2.501832E-4	8.640204E-4
4.36582E-2	2.605285E-4	-5.629821E-3	2.501987E-4	9.710624E-4
4.36751E-2	2.604325E-4	-5.737003E-3	2.50216E-4	1.078111E-3
4.3692E-2	2.603346E-4	-5.844141E-3	2.502351E-4	1.185166E-3
4.37089E-2	2.60235E-4	-5.951236E-3	2.50256E-4	1.29223E-3
4.37258E-2	2.601335E-4	-6.058287E-3	2.502788E-4	1.399302E-3
4.37427E-2	2.600302E-4	-6.165292E-3	2.503033E-4	1.506384E-3
4.37596E-2	2.599251E-4	-6.272252E-3	2.503297E-4	1.613475E-3
4.37765E-2	2.598182E-4	-6.379164E-3	2.503579E-4	1.720577E-3
4.37934E-2	2.597095E-4	-6.486029E-3	2.503878E-4	1.827691E-3
4.38103E-2	2.59599E-4	-6.592846E-3	2.504196E-4	1.934816E-3
4.38272E-2	2.594866E-4	-6.699613E-3	2.504532E-4	2.041955E-3
4.38441E-2	2.593725E-4	-6.806331E-3	2.504887E-4	2.149107E-3
4.3861E-2	2.592566E-4	-6.912997E-3	2.505259E-4	2.256273E-3
4.38779E-2	2.591388E-4	-7.019612E-3	2.505649E-4	2.363455E-3
4.38948E-2	2.590193E-4	-7.126175E-3	2.506058E-4	2.470652E-3
4.39117E-2	2.58898E-4	-7.232684E-3	2.506484E-4	2.577865E-3
4.39286E-2	2.587749E-4	-7.33914E-3	2.506929E-4	2.685096E-3
4.39455E-2	2.586499E-4	-7.44554E-3	2.507392E-4	2.792345E-3
4.39624E-2	2.585232E-4	-7.551885E-3	2.507873E-4	2.899612E-3
4.39793E-2	2.583947E-4	-7.658174E-3	2.508372E-4	3.006898E-3
4.39962E-2	2.582643E-4	-7.764405E-3	2.508889E-4	3.114204E-3
4.40131E-2	2.581322E-4	-7.870579E-3	2.509425E-4	3.221531E-3
4.403E-2	2.579983E-4	-7.976693E-3	2.509978E-4	3.32888E-3
4.4039E-2	2.579265E-4	-7.975618E-3	2.510278E-4	3.330045E-3
4.4048E-2	2.578548E-4	-7.974542E-3	2.510577E-4	3.331211E-3
4.4057E-2	2.57783E-4	-7.973465E-3	2.510877E-4	3.332375E-3
4.4066E-2	2.577112E-4	-7.972387E-3	2.511177E-4	3.33354E-3
4.4075E-2	2.576395E-4	-7.971308E-3	2.511477E-4	3.334704E-3
4.4084E-2	2.575678E-4	-7.970228E-3	2.511778E-4	3.335867E-3
4.4093E-2	2.57496E-4	-7.969147E-3	2.512078E-4	3.337031E-3
4.4102E-2	2.574243E-4	-7.968066E-3	2.512378E-4	3.338193E-3
4.4111E-2	2.573526E-4	-7.966983E-3	2.512679E-4	3.339356E-3
4.412E-2	2.572809E-4	-7.9659E-3	2.512979E-4	3.340518E-3
4.4129E-2	2.572092E-4	-7.964815E-3	2.51328E-4	3.341679E-3
4.4138E-2	2.571375E-4	-7.96373E-3	2.513581E-4	3.34284E-3
4.4147E-2	2.570659E-4	-7.962644E-3	2.513882E-4	3.344001E-3
4.4156E-2	2.569942E-4	-7.961557E-3	2.514183E-4	3.345162E-3
